reach,x,t,day_no,date_time,Qi,Qsite,Ci,PAR,Cobs,Temp,P
1,273,1365,0,05/08/2019 09:10,60.75166667,47.80088464,11.39,0.523815481,11.11,10.53,97.9
1,274,1370,0,05/08/2019 09:15,60.7925,48.10228122,11.39,0.403462289,11.1,10.61,97.9
1,275,1375,0,05/08/2019 09:20,60.83333333,48.40367781,11.39,0.39386537,11.14,10.53,97.9
1,276,1380,0,05/08/2019 09:25,60.87416667,48.70507439,11.39,0.452426159,11.12,10.52,97.9
1,277,1385,0,05/08/2019 09:30,60.915,49.00647098,11.43,0.616553051,11.16,10.54,97.9
1,278,1390,0,05/08/2019 09:35,60.95583333,49.30786756,11.4,0.370656496,11.16,10.53,97.9
1,279,1395,0,05/08/2019 09:40,60.99666667,49.60926415,11.41,0.608620904,11.12,10.58,97.9
1,280,1400,0,05/08/2019 09:45,61.0375,49.91066073,11.41,0.751007838,11.18,10.49,97.9
1,281,1405,0,05/08/2019 09:50,61.07833333,50.21205731,11.4,0.833365067,11.24,10.46,97.9
1,282,1410,0,05/08/2019 09:55,61.11916667,50.5134539,11.4,0.49179311,11.23,10.48,97.9
1,283,1415,0,05/08/2019 10:00,61.16,50.81485048,11.41,0.498843908,11.21,10.56,97.9
1,284,1420,0,05/08/2019 10:05,61.19116667,51.04768788,11.4,0.486798796,11.23,10.56,97.9
1,285,1425,0,05/08/2019 10:10,61.22233333,51.28052528,11.38,0.45800804,11.24,10.46,97.9
1,286,1430,0,05/08/2019 10:15,61.2535,51.51336267,11.37,0.459476956,11.25,10.53,97.9
1,287,1435,0,05/08/2019 10:20,61.28466667,51.74620007,11.39,0.47837701,11.22,10.62,97.9
1,288,1440,0,05/08/2019 10:25,61.31583333,51.97903746,11.4,0.494633015,11.24,10.7,97.9
1,289,1445,0,05/08/2019 10:30,61.347,52.21187486,11.37,0.475537105,11.25,10.76,97.9
1,290,1450,0,05/08/2019 10:35,61.37816667,52.44471226,11.37,0.514120635,11.28,10.56,97.9
1,291,1455,0,05/08/2019 10:40,61.40933333,52.67754965,11.37,0.486211229,11.26,10.79,97.9
1,292,1460,0,05/08/2019 10:45,61.4405,52.91038705,11.37,0.404931205,11.27,10.76,97.9
1,293,1465,0,05/08/2019 10:50,61.47166667,53.14322444,11.36,0.459183173,11.28,10.72,97.8
1,294,1470,0,05/08/2019 10:55,61.50283333,53.37606184,11.37,0.48268583,11.3,10.72,97.8
1,295,1475,0,05/08/2019 11:00,61.534,53.60889924,11.35,0.451740665,11.29,10.79,97.8
1,296,1480,0,05/08/2019 11:05,61.12225,53.78801802,11.35,0.446550494,11.31,10.73,97.8
1,297,1485,0,05/08/2019 11:10,60.7105,53.9671368,11.36,0.401895445,11.31,10.69,97.8
1,298,1490,0,05/08/2019 11:15,60.29875,54.14625558,11.33,0.441752035,11.33,10.71,97.8
1,299,1495,0,05/08/2019 11:20,59.887,54.32537435,11.36,0.483077541,11.31,10.84,97.8
1,300,1500,0,05/08/2019 11:25,59.47525,54.50449313,11.34,0.530572495,11.32,10.85,97.8
1,301,1505,0,05/08/2019 11:30,59.0635,54.68361191,11.32,0.445375362,11.33,10.77,97.8
1,302,1510,0,05/08/2019 11:35,58.65175,54.86273069,11.33,0.466723609,11.35,10.78,97.8
1,303,1515,0,05/08/2019 11:40,58.24,55.04184947,11.32,1.150650945,11.34,10.87,97.8
1,304,1520,0,05/08/2019 11:45,57.82825,55.22096825,11.3,0.604116228,11.31,10.92,97.8
1,305,1525,0,05/08/2019 11:50,57.4165,55.40008703,11.31,1.1526095,11.31,11.05,97.8
1,306,1530,0,05/08/2019 11:55,57.00475,55.57920581,11.31,1.22017964,11.31,11.1,97.8
1,307,1535,0,05/08/2019 12:00,56.593,55.75832459,11.28,0.8363029,11.32,11.06,97.8
1,308,1540,0,05/08/2019 12:05,56.951,55.77722422,11.28,1.460102603,11.31,11.23,97.8
1,309,1545,0,05/08/2019 12:10,57.309,55.79612384,11.28,1.154568055,11.3,11.19,97.8
1,310,1550,0,05/08/2019 12:15,57.667,55.81502347,11.26,1.154568055,11.31,11.24,97.8
1,311,1555,0,05/08/2019 12:20,58.025,55.83392309,11.27,0.747286584,11.32,11.3,97.8
1,312,1560,0,05/08/2019 12:25,58.383,55.85282272,11.24,1.07720514,11.29,11.35,97.8
1,313,1565,0,05/08/2019 12:30,58.741,55.87172234,11.26,1.29950111,11.29,11.46,97.8
1,314,1570,0,05/08/2019 12:35,59.099,55.89062196,11.24,1.27306062,11.33,11.45,97.8
1,315,1575,0,05/08/2019 12:40,59.457,55.90952159,11.23,1.32202449,11.31,11.47,97.8
1,316,1580,0,05/08/2019 12:45,59.815,55.92842121,11.23,1.074267308,11.29,11.6,97.8
1,317,1585,0,05/08/2019 12:50,60.173,55.94732084,11.23,1.169257216,11.3,11.59,97.8
1,318,1590,0,05/08/2019 12:55,60.531,55.96622046,11.24,0.425789814,11.28,11.7,97.8
1,319,1595,0,05/08/2019 13:00,60.889,55.98512008,11.09,1.427786449,11.27,11.81,97.8
1,320,1600,0,05/08/2019 13:05,60.48458333,56.09629782,11.11,1.516900693,11.26,11.9,97.8
1,321,1605,0,05/08/2019 13:10,60.08016667,56.20747555,11.27,0.551431104,11.24,11.93,97.8
1,322,1610,0,05/08/2019 13:15,59.67575,56.31865329,11.37,0.895059544,11.25,12.01,97.8
1,323,1615,0,05/08/2019 13:20,59.27133333,56.42983102,11.36,1.57076095,11.24,12.08,97.7
1,324,1620,0,05/08/2019 13:25,58.86691667,56.54100875,11.34,1.524734912,11.25,12.12,97.7
1,325,1625,0,05/08/2019 13:30,58.4625,56.65218649,11.32,1.422890062,11.25,12.22,97.7
1,326,1630,0,05/08/2019 13:35,58.05808333,56.76336422,11.31,1.51396286,11.24,12.29,97.7
1,327,1635,0,05/08/2019 13:40,57.65366667,56.87454195,11.3,1.181008544,11.24,12.29,97.7
1,328,1640,0,05/08/2019 13:45,57.24925,56.98571969,11.29,1.515921415,11.26,12.34,97.7
1,329,1645,0,05/08/2019 13:50,56.84483333,57.09689742,11.3,1.510045751,11.25,12.41,97.7
1,330,1650,0,05/08/2019 13:55,56.44041667,57.20807515,11.29,0.892121711,11.24,12.53,97.7
1,331,1655,0,05/08/2019 14:00,56.036,57.31925289,11.29,0.656605497,11.24,12.52,97.7
1,332,1660,0,05/08/2019 14:05,55.47133333,57.29013979,11.28,1.496335867,11.25,12.53,97.7
1,333,1665,0,05/08/2019 14:10,54.90666667,57.26102669,11.29,1.340630761,11.26,12.59,97.7
1,334,1670,0,05/08/2019 14:15,54.342,57.23191359,11.29,1.39742885,11.25,12.66,97.7
1,335,1675,0,05/08/2019 14:20,53.77733333,57.20280049,11.29,1.483605261,11.26,12.72,97.7
1,336,1680,0,05/08/2019 14:25,53.21266667,57.17368739,11.29,1.435620668,11.28,12.74,97.7
1,337,1685,0,05/08/2019 14:30,52.648,57.1445743,11.29,1.353361367,11.26,12.83,97.7
1,338,1690,0,05/08/2019 14:35,52.08333333,57.1154612,11.29,1.288729058,11.28,12.79,97.7
1,339,1695,0,05/08/2019 14:40,51.51866667,57.0863481,11.28,1.167298661,11.31,12.84,97.7
1,340,1700,0,05/08/2019 14:45,50.954,57.057235,11.26,1.006697167,11.31,12.83,97.7
1,341,1705,0,05/08/2019 14:50,50.38933333,57.0281219,11.26,0.910727982,11.34,12.85,97.7
1,342,1710,0,05/08/2019 14:55,49.82466667,56.9990088,11.24,0.552116598,11.3,12.96,97.7
1,343,1715,0,05/08/2019 15:00,49.26,56.9698957,11.22,0.83238579,11.36,12.82,97.7
1,344,1720,0,05/08/2019 15:05,49.26308333,56.79532514,11.19,0.824551571,11.35,12.89,97.7
1,345,1725,0,05/08/2019 15:10,49.26616667,56.62075457,11.18,1.003759335,11.36,12.93,97.7
1,346,1730,0,05/08/2019 15:15,49.26925,56.446184,11.17,1.17904999,11.39,12.82,97.7
1,347,1735,0,05/08/2019 15:20,49.27233333,56.27161343,11.14,1.208428312,11.38,12.87,97.7
1,348,1740,0,05/08/2019 15:25,49.27541667,56.09704286,11.13,1.239765188,11.41,12.89,97.7
1,349,1745,0,05/08/2019 15:30,49.2785,55.9224723,11.11,1.239765188,11.41,12.91,97.7
1,350,1750,0,05/08/2019 15:35,49.28158333,55.74790173,11.07,1.060557424,11.38,13.03,97.7
1,351,1755,0,05/08/2019 15:40,49.28466667,55.57333116,11.04,0.841199287,11.44,12.93,97.7
1,352,1760,0,05/08/2019 15:45,49.28775,55.39876059,11.06,1.014531386,11.42,12.99,97.7
1,353,1765,0,05/08/2019 15:50,49.29083333,55.22419002,11.05,0.924437866,11.45,12.97,97.7
1,354,1770,0,05/08/2019 15:55,49.29391667,55.04961946,11.02,0.789297584,11.45,13.05,97.7
1,355,1775,0,05/08/2019 16:00,49.297,54.87504889,11.02,0.720748166,11.45,13.06,97.7
1,356,1780,0,05/08/2019 16:05,49.34133333,54.74911372,11,0.41942451,11.47,12.97,97.6
1,357,1785,0,05/08/2019 16:10,49.38566667,54.62317855,10.98,0.402385084,11.49,13.01,97.6
1,358,1790,0,05/08/2019 16:15,49.43,54.49724339,10.98,0.413059207,11.46,13.15,97.6
1,359,1795,0,05/08/2019 16:20,49.47433333,54.37130822,10.93,0.388968983,11.47,13.07,97.6
1,360,1800,0,05/08/2019 16:25,49.51866667,54.24537306,10.94,0.407281471,11.51,13.04,97.6
1,361,1805,0,05/08/2019 16:30,49.563,54.11943789,10.94,0.392788165,11.55,12.91,97.6
1,362,1810,0,05/08/2019 16:35,49.60733333,53.99350272,10.94,0.397096986,11.53,12.99,97.6
1,363,1815,0,05/08/2019 16:40,49.65166667,53.86756756,10.94,0.394942575,11.54,13.04,97.6
1,364,1820,0,05/08/2019 16:45,49.696,53.74163239,10.94,0.401503734,11.51,13.17,97.6
1,365,1825,0,05/08/2019 16:50,49.74033333,53.61569722,10.94,0.358905167,11.54,13.05,97.6
1,366,1830,0,05/08/2019 16:55,49.78466667,53.48976206,10.95,0.312977057,11.53,13.06,97.6
1,367,1835,0,05/08/2019 17:00,49.829,53.36382689,10.94,0.270868129,11.54,13.17,97.6
1,368,1840,0,05/08/2019 17:05,50.55066667,53.28418678,10.95,0.271651551,11.57,13.05,97.6
1,369,1845,0,05/08/2019 17:10,51.27233333,53.20454667,10.95,0.273512178,11.54,13.14,97.6
1,370,1850,0,05/08/2019 17:15,51.994,53.12490655,10.93,0.258725089,11.53,13.13,97.6
1,371,1855,0,05/08/2019 17:20,52.71566667,53.04526644,10.95,0.246386194,11.57,13.05,97.6
1,372,1860,0,05/08/2019 17:25,53.43733333,52.96562633,10.93,0.258333378,11.57,13.11,97.6
1,373,1865,0,05/08/2019 17:30,54.159,52.88598621,10.94,0.271651551,11.53,13.15,97.6
1,374,1870,0,05/08/2019 17:35,54.88066667,52.8063461,10.96,0.300246451,11.54,13.16,97.6
1,375,1875,0,05/08/2019 17:40,55.60233333,52.72670599,10.94,0.320909204,11.56,13.1,97.6
1,376,1880,0,05/08/2019 17:45,56.324,52.64706588,10.95,0.267440658,11.58,13.06,97.6
1,377,1885,0,05/08/2019 17:50,57.04566667,52.56742576,10.96,0.257843739,11.57,13.14,97.6
1,378,1890,0,05/08/2019 17:55,57.76733333,52.48778565,11.17,0.241098096,11.57,13.15,97.6
1,379,1895,0,05/08/2019 18:00,58.489,52.40814554,11.16,0.228563345,11.55,13.19,97.6
1,380,1900,0,05/08/2019 18:05,58.56641667,52.54524515,11.16,0.222883536,11.59,13.11,97.6
1,381,1905,0,05/08/2019 18:10,58.64383333,52.68234476,11.17,0.218183005,11.54,13.22,97.6
1,382,1910,0,05/08/2019 18:15,58.72125,52.81944437,11.16,0.20711717,11.57,13.15,97.6
1,383,1915,0,05/08/2019 18:20,58.79866667,52.95654398,11.19,0.208096448,11.55,13.17,97.6
1,384,1920,0,05/08/2019 18:25,58.87608333,53.09364359,11.08,0.213972112,11.56,13.22,97.6
1,385,1925,0,05/08/2019 18:30,58.9535,53.2307432,11.09,0.2305219,11.54,13.24,97.6
1,386,1930,0,05/08/2019 18:35,59.03091667,53.36784281,11.12,0.210740496,11.54,13.21,97.6
1,387,1935,0,05/08/2019 18:40,59.10833333,53.50494242,11.11,0.187237839,11.57,13.13,97.6
1,388,1940,0,05/08/2019 18:45,59.18575,53.64204203,11.12,0.254122485,11.57,13.15,97.6
1,389,1945,0,05/08/2019 18:50,59.26316667,53.77914164,11.13,0.154627901,11.57,13.11,97.6
1,390,1950,0,05/08/2019 18:55,59.34058333,53.91624125,11.14,0.157761589,11.52,13.26,97.6
1,391,1955,0,05/08/2019 19:00,59.418,54.05334086,11.13,0.137882258,11.54,13.2,97.6
1,392,1960,0,05/08/2019 19:05,59.38641667,54.17460624,11.23,0.13866568,11.55,13.11,97.6
1,393,1965,0,05/08/2019 19:10,59.35483333,54.29587162,11.24,0.127991556,11.53,13.15,97.6
1,394,1970,0,05/08/2019 19:15,59.32325,54.41713701,11.22,0.112616901,11.52,13.18,97.6
1,395,1975,0,05/08/2019 19:20,59.29166667,54.53840239,11.22,0.095577474,11.51,13.2,97.6
1,396,1980,0,05/08/2019 19:25,59.26008333,54.65966777,11.22,0.088037038,11.51,13.13,97.6
1,397,1985,0,05/08/2019 19:30,59.2285,54.78093315,11.22,0.0857847,11.51,13.1,97.6
1,398,1990,0,05/08/2019 19:35,59.19691667,54.90219854,11.22,0.08274894,11.51,13.14,97.6
1,399,1995,0,05/08/2019 19:40,59.16533333,55.02346392,11.22,0.079125614,11.51,13.07,97.6
1,400,2000,0,05/08/2019 19:45,59.13375,55.1447293,11.22,0.074160678,11.5,13.11,97.6
1,401,2005,0,05/08/2019 19:50,59.10216667,55.26599468,11.19,0.068755066,11.48,13.11,97.6
1,402,2010,0,05/08/2019 19:55,59.07058333,55.38726007,11.21,0.062213493,11.49,13.05,97.6
1,403,2015,0,05/08/2019 20:00,59.039,55.50852545,11.2,0.053635023,11.46,13.11,97.6
1,404,2020,0,05/08/2019 20:05,59.1675,55.58848285,11.19,0.045957488,11.47,13.07,97.6
1,405,2025,0,05/08/2019 20:10,59.296,55.66844024,11.19,0.03974887,11.46,13.01,97.6
1,406,2030,0,05/08/2019 20:15,59.4245,55.74839764,11.15,0.034118025,11.44,13.1,97.7
1,407,2035,0,05/08/2019 20:20,59.553,55.82835504,11.14,0.028154225,11.42,13.05,97.7
1,408,2040,0,05/08/2019 20:25,59.6815,55.90831244,11.13,0.022562551,11.42,13.04,97.7
1,409,2045,0,05/08/2019 20:30,59.81,55.98826983,11.1,0.017303832,11.43,12.97,97.7
1,410,2050,0,05/08/2019 20:35,59.9385,56.06822723,11.12,0.013034182,11.41,13.02,97.7
1,411,2055,0,05/08/2019 20:40,60.067,56.14818463,11.11,0.009430441,11.4,13.01,97.7
1,412,2060,0,05/08/2019 20:45,60.1955,56.22814202,11.1,0.006474982,11.37,13.01,97.7
1,413,2065,0,05/08/2019 20:50,60.324,56.30809942,11.06,0.004329385,11.34,13.06,97.7
1,414,2070,0,05/08/2019 20:55,60.4525,56.38805682,11.05,0.002836967,11.37,12.9,97.7
1,415,2075,0,05/08/2019 21:00,60.581,56.46801422,11.03,0.00177543,11.34,13,97.7
1,416,2080,0,05/08/2019 21:05,60.04,56.56131417,11,0.001086998,11.35,12.9,97.7
1,417,2085,0,05/08/2019 21:10,59.499,56.65461412,10.99,0.000638489,11.32,12.96,97.7
1,418,2090,0,05/08/2019 21:15,58.958,56.74791407,10.97,0.000382897,11.31,12.96,97.7
1,419,2095,0,05/08/2019 21:20,58.417,56.84121403,10.96,0.000238944,11.29,12.88,97.7
1,420,2100,0,05/08/2019 21:25,57.876,56.93451398,10.95,0.000160601,11.29,12.88,97.7
1,421,2105,0,05/08/2019 21:30,57.335,57.02781393,10.94,0.000118493,11.29,12.88,97.7
1,422,2110,0,05/08/2019 21:35,56.794,57.12111388,10.92,8.62E-05,11.29,12.88,97.6
1,423,2115,0,05/08/2019 21:40,56.253,57.21441384,10.91,6.56E-05,11.24,12.86,97.6
1,424,2120,0,05/08/2019 21:45,55.712,57.30771379,10.91,4.90E-05,11.27,12.77,97.6
1,425,2125,0,05/08/2019 21:50,55.171,57.40101374,10.9,3.92E-05,11.24,12.8,97.6
1,426,2130,0,05/08/2019 21:55,54.63,57.49431369,10.89,3.53E-05,11.24,12.73,97.6
1,427,2135,0,05/08/2019 22:00,54.089,57.58761365,10.89,2.94E-05,11.25,12.71,97.6
1,428,2140,0,05/08/2019 22:05,52.54458333,57.50824665,10.9,2.74E-05,11.22,12.72,97.6
1,429,2145,0,05/08/2019 22:10,51.00016667,57.42887965,10.89,3.04E-05,11.18,12.73,97.6
1,430,2150,0,05/08/2019 22:15,49.45575,57.34951265,10.88,2.74E-05,11.19,12.7,97.6
1,431,2155,0,05/08/2019 22:20,47.91133333,57.27014565,10.87,2.74E-05,11.18,12.64,97.6
1,432,2160,0,05/08/2019 22:25,46.36691667,57.19077865,10.87,2.35E-05,11.17,12.63,97.6
1,433,2165,0,05/08/2019 22:30,44.8225,57.11141166,10.86,1.96E-05,11.15,12.67,97.6
1,434,2170,0,05/08/2019 22:35,43.27808333,57.03204466,10.86,2.25E-05,11.16,12.57,97.6
1,435,2175,0,05/08/2019 22:40,41.73366667,56.95267766,10.86,2.25E-05,11.13,12.65,97.6
1,436,2180,0,05/08/2019 22:45,40.18925,56.87331066,10.85,2.35E-05,11.11,12.64,97.6
1,437,2185,0,05/08/2019 22:50,38.64483333,56.79394366,10.86,1.47E-05,11.09,12.65,97.6
1,438,2190,0,05/08/2019 22:55,37.10041667,56.71457666,10.86,1.96E-05,11.08,12.64,97.6
1,439,2195,0,05/08/2019 23:00,35.556,56.63520966,10.84,1.47E-05,11.09,12.54,97.6
1,440,2200,0,05/08/2019 23:05,35.46541667,56.15969993,10.84,1.86E-05,11.04,12.58,97.6
1,441,2205,0,05/08/2019 23:10,35.37483333,55.6841902,10.83,1.76E-05,11.03,12.62,97.6
1,442,2210,0,05/08/2019 23:15,35.28425,55.20868046,10.81,2.06E-05,11,12.58,97.6
1,443,2215,0,05/08/2019 23:20,35.19366667,54.73317073,10.8,1.76E-05,11.02,12.57,97.6
1,444,2220,0,05/08/2019 23:25,35.10308333,54.25766099,10.8,1.86E-05,11,12.57,97.6
1,445,2225,0,05/08/2019 23:30,35.0125,53.78215126,10.78,1.47E-05,10.99,12.51,97.6
1,446,2230,0,05/08/2019 23:35,34.92191667,53.30664152,10.8,2.15E-05,10.97,12.59,97.6
1,447,2235,0,05/08/2019 23:40,34.83133333,52.83113179,10.77,1.47E-05,10.99,12.47,97.6
1,448,2240,0,05/08/2019 23:45,34.74075,52.35562205,10.76,1.47E-05,10.95,12.56,97.6
1,449,2245,0,05/08/2019 23:50,34.65016667,51.88011232,10.76,1.18E-05,10.95,12.52,97.6
1,450,2250,0,05/08/2019 23:55,34.55958333,51.40460258,10.75,1.08E-05,10.93,12.54,97.6
1,451,2255,1,06/08/2019 00:00,34.469,50.92909285,10.72,1.96E-06,10.91,12.53,97.6
1,452,2260,1,06/08/2019 00:05,34.28183333,50.56121624,10.72,0,10.89,12.56,97.6
1,453,2265,1,06/08/2019 00:10,34.09466667,50.19333964,10.68,0,10.89,12.47,97.6
1,454,2270,1,06/08/2019 00:15,33.9075,49.82546303,10.67,0,10.88,12.53,97.6
1,455,2275,1,06/08/2019 00:20,33.72033333,49.45758643,10.62,0,10.87,12.52,97.6
1,456,2280,1,06/08/2019 00:25,33.53316667,49.08970982,10.59,0,10.87,12.44,97.6
1,457,2285,1,06/08/2019 00:30,33.346,48.72183322,10.58,0,10.85,12.47,97.6
1,458,2290,1,06/08/2019 00:35,33.15883333,48.35395661,10.54,0,10.85,12.43,97.6
1,459,2295,1,06/08/2019 00:40,32.97166667,47.98608001,10.52,0,10.84,12.41,97.6
1,460,2300,1,06/08/2019 00:45,32.7845,47.6182034,10.48,0,10.85,12.33,97.6
1,461,2305,1,06/08/2019 00:50,32.59733333,47.2503268,10.48,0,10.81,12.43,97.6
1,462,2310,1,06/08/2019 00:55,32.41016667,46.88245019,10.46,0,10.8,12.41,97.6
1,463,2315,1,06/08/2019 01:00,32.223,46.51457359,10.45,0,10.8,12.39,97.6
1,464,2320,1,06/08/2019 01:05,31.78708333,46.19800858,10.43,0,10.82,12.28,97.6
1,465,2325,1,06/08/2019 01:10,31.35116667,45.88144358,10.42,0,10.78,12.35,97.6
1,466,2330,1,06/08/2019 01:15,30.91525,45.56487858,10.39,0,10.78,12.33,97.6
1,467,2335,1,06/08/2019 01:20,30.47933333,45.24831358,10.38,0,10.79,12.3,97.6
1,468,2340,1,06/08/2019 01:25,30.04341667,44.93174858,10.37,0,10.77,12.3,97.6
1,469,2345,1,06/08/2019 01:30,29.6075,44.61518357,10.36,0,10.76,12.27,97.6
1,470,2350,1,06/08/2019 01:35,29.17158333,44.29861857,10.35,0,10.74,12.28,97.6
1,471,2355,1,06/08/2019 01:40,28.73566667,43.98205357,10.34,0,10.73,12.27,97.6
1,472,2360,1,06/08/2019 01:45,28.29975,43.66548857,10.33,0,10.76,12.13,97.6
1,473,2365,1,06/08/2019 01:50,27.86383333,43.34892357,10.31,0,10.73,12.19,97.6
1,474,2370,1,06/08/2019 01:55,27.42791667,43.03235856,10.3,0,10.7,12.29,97.6
1,475,2375,1,06/08/2019 02:00,26.992,42.71579356,10.31,0,10.72,12.11,97.6
1,476,2380,1,06/08/2019 02:05,27.039,42.37106165,10.29,0,10.7,12.2,97.6
1,477,2385,1,06/08/2019 02:10,27.086,42.02632973,10.29,0,10.73,12.06,97.6
1,478,2390,1,06/08/2019 02:15,27.133,41.68159782,10.28,0,10.71,12.05,97.6
1,479,2395,1,06/08/2019 02:20,27.18,41.33686591,10.26,0,10.68,12.12,97.6
1,480,2400,1,06/08/2019 02:25,27.227,40.99213399,10.25,0,10.68,12.06,97.6
1,481,2405,1,06/08/2019 02:30,27.274,40.64740208,10.25,0,10.67,12.13,97.6
1,482,2410,1,06/08/2019 02:35,27.321,40.30267017,10.24,0,10.65,12.17,97.6
1,483,2415,1,06/08/2019 02:40,27.368,39.95793825,10.23,0,10.61,12.38,97.6
1,484,2420,1,06/08/2019 02:45,27.415,39.61320634,10.23,0,10.56,12.45,97.6
1,485,2425,1,06/08/2019 02:50,27.462,39.26847443,10.21,0,10.59,12.3,97.6
1,486,2430,1,06/08/2019 02:55,27.509,38.92374251,10.2,0,10.61,12.25,97.5
1,487,2435,1,06/08/2019 03:00,27.556,38.5790106,10.2,0,10.57,12.38,97.5
1,488,2440,1,06/08/2019 03:05,27.55875,38.33985871,10.2,0,10.61,12.09,97.5
1,489,2445,1,06/08/2019 03:10,27.5615,38.10070681,10.18,0,10.56,12.29,97.5
1,490,2450,1,06/08/2019 03:15,27.56425,37.86155492,10.16,0,10.57,12.22,97.5
1,491,2455,1,06/08/2019 03:20,27.567,37.62240302,10.17,0,10.55,12.39,97.5
1,492,2460,1,06/08/2019 03:25,27.56975,37.38325113,10.15,0,10.54,12.24,97.5
1,493,2465,1,06/08/2019 03:30,27.5725,37.14409923,10.14,0,10.58,11.97,97.5
1,494,2470,1,06/08/2019 03:35,27.57525,36.90494734,10.14,0,10.55,12.09,97.5
1,495,2475,1,06/08/2019 03:40,27.578,36.66579545,10.12,0,10.58,11.95,97.5
1,496,2480,1,06/08/2019 03:45,27.58075,36.42664355,10.12,0,10.53,12.07,97.5
1,497,2485,1,06/08/2019 03:50,27.5835,36.18749166,10.11,0,10.59,11.9,97.5
1,498,2490,1,06/08/2019 03:55,27.58625,35.94833976,10.11,0,10.53,12.11,97.5
1,499,2495,1,06/08/2019 04:00,27.589,35.70918787,10.09,2.84E-05,10.51,12.11,97.5
1,500,2500,1,06/08/2019 04:05,29.98241667,35.53451709,10.08,9.89E-05,10.51,12.06,97.5
1,501,2505,1,06/08/2019 04:10,32.37583333,35.3598463,10.07,0.000193897,10.49,12.05,97.5
1,502,2510,1,06/08/2019 04:15,34.76925,35.18517552,10.06,0.000385835,10.49,12.18,97.5
1,503,2515,1,06/08/2019 04:20,37.16266667,35.01050474,10.05,0.000804966,10.37,12.81,97.5
1,504,2520,1,06/08/2019 04:25,39.55608333,34.83583396,10.04,0.001360216,10.41,12.59,97.5
1,505,2525,1,06/08/2019 04:30,41.9495,34.66116317,10.01,0.002020249,10.45,12.3,97.5
1,506,2530,1,06/08/2019 04:35,44.34291667,34.48649239,10,0.00241196,10.45,12.09,97.5
1,507,2535,1,06/08/2019 04:40,46.73633333,34.31182161,10,0.003392217,10.47,11.95,97.5
1,508,2540,1,06/08/2019 04:45,49.12975,34.13715083,10,0.006309484,10.41,12.29,97.5
1,509,2545,1,06/08/2019 04:50,51.52316667,33.96248005,9.99,0.009773188,10.39,12.28,97.5
1,510,2550,1,06/08/2019 04:55,53.91658333,33.78780926,9.99,0.010967907,10.42,12.17,97.5
1,511,2555,1,06/08/2019 05:00,56.31,33.61313848,10,0.013318173,10.42,12.16,97.5
1,512,2560,1,06/08/2019 05:05,56.76283333,34.10488026,10.02,0.014052631,10.42,12.1,97.5
1,513,2565,1,06/08/2019 05:10,57.21566667,34.59662204,10.03,0.01464999,10.39,12.11,97.5
1,514,2570,1,06/08/2019 05:15,57.6685,35.08836381,10.05,0.01885109,10.39,12.25,97.5
1,515,2575,1,06/08/2019 05:20,58.12133333,35.58010559,10.06,0.021720373,10.39,12.28,97.5
1,516,2580,1,06/08/2019 05:25,58.57416667,36.07184737,10.11,0.01931135,10.41,12.07,97.5
1,517,2585,1,06/08/2019 05:30,59.027,36.56358915,10.15,0.022151255,10.41,11.87,97.5
1,518,2590,1,06/08/2019 05:35,59.47983333,37.05533092,10.17,0.030651383,10.37,12.11,97.5
1,519,2595,1,06/08/2019 05:40,59.93266667,37.5470727,10.21,0.040267887,10.41,11.83,97.5
1,520,2600,1,06/08/2019 05:45,60.3855,38.03881448,10.29,0.039210267,10.44,11.64,97.5
1,521,2605,1,06/08/2019 05:50,60.83833333,38.53055626,10.35,0.036017823,10.4,11.82,97.4
1,522,2610,1,06/08/2019 05:55,61.29116667,39.02229803,10.42,0.039455086,10.46,11.52,97.4
1,523,2615,1,06/08/2019 06:00,61.744,39.51403981,10.53,0.046261064,10.45,11.48,97.4
1,524,2620,1,06/08/2019 06:05,61.93916667,40.00407776,10.59,0.056318243,10.44,11.47,97.4
1,525,2625,1,06/08/2019 06:10,62.13433333,40.49411571,10.64,0.066551692,10.46,11.37,97.4
1,526,2630,1,06/08/2019 06:15,62.3295,40.98415367,10.71,0.075776485,10.48,11.25,97.4
1,527,2635,1,06/08/2019 06:20,62.52466667,41.47419162,10.74,0.078224679,10.5,11.2,97.4
1,528,2640,1,06/08/2019 06:25,62.71983333,41.96422957,10.78,0.066532107,10.47,11.35,97.4
1,529,2645,1,06/08/2019 06:30,62.915,42.45426752,10.83,0.062987122,10.48,11.23,97.4
1,530,2650,1,06/08/2019 06:35,63.11016667,42.94430547,10.85,0.072065024,10.5,11.23,97.4
1,531,2655,1,06/08/2019 06:40,63.30533333,43.43434342,10.87,0.100767644,10.5,11.2,97.4
1,532,2660,1,06/08/2019 06:45,63.5005,43.92438138,10.91,0.142386934,10.5,11.15,97.4
1,533,2665,1,06/08/2019 06:50,63.69566667,44.41441933,10.93,0.184985501,10.52,11.18,97.4
1,534,2670,1,06/08/2019 06:55,63.89083333,44.90445728,10.95,0.193309359,10.55,11.13,97.4
1,535,2675,1,06/08/2019 07:00,64.086,45.39449523,10.99,0.158936722,10.54,11.18,97.4
1,536,2680,1,06/08/2019 07:05,64.24891667,45.81173921,11.02,0.140624235,10.54,11.16,97.4
1,537,2685,1,06/08/2019 07:10,64.41183333,46.22898318,11.03,0.154040335,10.56,11.08,97.4
