reach,x,t,date_time,Qi,Q,Qsite,Ci,PAR,Cs,Cobs,PAR_umol
1,0,0,04/08/2019 10:25,54.38791667,43.69125533,2621.47532,11.07,1.153588777,10.79670786,11.21,1178
1,1,5,04/08/2019 10:30,54.3925,43.95679259,2637.407555,10.67,1.167298661,10.72257678,11.19,1192
1,2,10,04/08/2019 10:35,54.39708333,44.22232985,2653.339791,11.12,1.181987822,10.73745924,11.2,1207
1,3,15,04/08/2019 10:40,54.40166667,44.48786712,2669.272027,11.13,1.196676983,10.71392208,11.22,1222
1,4,20,04/08/2019 10:45,54.40625,44.75340438,2685.204263,11.13,1.211366144,10.69821438,11.2,1237
1,5,25,04/08/2019 10:50,54.41083333,45.01894165,2701.136499,11.12,1.22409675,10.69776457,11.23,1250
1,6,30,04/08/2019 10:55,54.41541667,45.28447891,2717.068735,11.13,1.235848079,10.72459689,11.25,1262
1,7,35,04/08/2019 11:00,54.42,45.55001618,2733.000971,11.13,1.24662013,10.68631376,11.24,1273
1,8,40,04/08/2019 11:05,54.42625,45.74751511,2744.850906,11.14,1.260330014,10.67338387,11.24,1287
1,9,45,04/08/2019 11:10,54.4325,45.94501404,2756.700842,11.14,1.272081343,10.68780905,11.28,1299
1,10,50,04/08/2019 11:15,54.43875,46.14251297,2768.550778,11.11,1.284811949,10.66717198,11.27,1312
1,11,55,04/08/2019 11:20,54.445,46.3400119,2780.400714,11.11,1.296563278,10.66434886,11.27,1324
1,12,60,04/08/2019 11:25,54.45125,46.53751083,2792.25065,11.12,1.308314606,10.65133908,11.31,1336
1,13,65,04/08/2019 11:30,54.4575,46.73500976,2804.100586,11.13,1.31810738,10.61823169,11.27,1346
1,14,70,04/08/2019 11:35,54.46375,46.93250869,2815.950521,11.11,1.327900154,10.62273131,11.3,1356
1,15,75,04/08/2019 11:40,54.47,47.13000762,2827.800457,11.11,1.338672206,10.62509133,11.32,1367
1,16,80,04/08/2019 11:45,54.47625,47.32750655,2839.650393,11.11,1.34846498,10.59736942,11.31,1377
1,17,85,04/08/2019 11:50,54.4825,47.52500548,2851.500329,11.1,1.358257754,10.58696642,11.33,1387
1,18,90,04/08/2019 11:55,54.48875,47.72250441,2863.350265,11.12,1.36707125,10.5741322,11.31,1396
1,19,95,04/08/2019 12:00,54.495,47.92000334,2875.200201,11.09,1.375884747,10.55963468,11.31,1405
1,20,100,04/08/2019 12:05,54.387,48.06703115,2884.021869,11.11,1.380781134,10.55897277,11.33,1410
1,21,105,04/08/2019 12:10,54.279,48.21405896,2892.843537,11.09,1.385677521,10.54608526,11.33,1415
1,22,110,04/08/2019 12:15,54.171,48.36108676,2901.665206,11.09,1.390573908,10.51395496,11.34,1420
1,23,115,04/08/2019 12:20,54.063,48.50811457,2910.486874,11.08,1.396449572,10.50181287,11.33,1426
1,24,120,04/08/2019 12:25,53.955,48.65514237,2919.308542,11.11,1.403304514,10.50401854,11.34,1433
1,25,125,04/08/2019 12:30,53.847,48.80217018,2928.130211,11.09,1.408200901,10.48199953,11.33,1438
1,26,130,04/08/2019 12:35,53.739,48.94919799,2936.951879,11.09,1.417014398,10.48881906,11.35,1447
1,27,135,04/08/2019 12:40,53.631,49.09622579,2945.773548,11.09,1.432682836,10.44443046,11.34,1463
1,28,140,04/08/2019 12:45,53.523,49.2432536,2954.595216,11.09,1.420931507,10.46544312,11.36,1451
1,29,145,04/08/2019 12:50,53.415,49.39028141,2963.416884,11.07,1.430724281,10.46522368,11.37,1461
1,30,150,04/08/2019 12:55,53.307,49.53730921,2972.238553,11.08,1.425827894,10.40948642,11.33,1456
1,31,155,04/08/2019 13:00,53.199,49.68433702,2981.060221,11.1,1.453247662,10.40015724,11.31,1484
1,32,160,04/08/2019 13:05,53.07808333,49.76313679,2985.788207,11.08,1.236827356,10.39061962,11.33,1263
1,33,165,04/08/2019 13:10,52.95716667,49.84193655,2990.516193,11.06,0.945002691,10.36685523,11.33,965
1,34,170,04/08/2019 13:15,52.83625,49.92073632,2995.244179,11.07,1.508087196,10.35221858,11.32,1540
1,35,175,04/08/2019 13:20,52.71533333,49.99953608,2999.972165,11.06,1.335734374,10.35899219,11.34,1364
1,36,180,04/08/2019 13:25,52.59441667,50.07833585,3004.700151,11.04,1.283832671,10.34716644,11.33,1311
1,37,185,04/08/2019 13:30,52.4735,50.15713561,3009.428137,11.04,1.458144049,10.2995617,11.31,1489
1,38,190,04/08/2019 13:35,52.35258333,50.23593537,3014.156122,11.03,1.354340644,10.2927451,11.32,1383
1,39,195,04/08/2019 13:40,52.23166667,50.31473514,3018.884108,11.03,0.653080098,10.28105046,11.32,666.9
1,40,200,04/08/2019 13:45,52.11075,50.3935349,3023.612094,11.04,1.51396286,10.26885162,11.32,1546
1,41,205,04/08/2019 13:50,51.98983333,50.47233467,3028.34008,11.05,1.39351174,10.25920951,11.33,1423
1,42,210,04/08/2019 13:55,51.86891667,50.55113443,3033.068066,11.02,0.845116396,10.24094305,11.32,863
1,43,215,04/08/2019 14:00,51.748,50.6299342,3037.796052,11.03,0.852950615,10.22493887,11.32,871
1,44,220,04/08/2019 14:05,51.55516667,50.65503004,3039.301803,11.02,1.304397497,10.2131704,11.33,1332
1,45,225,04/08/2019 14:10,51.36233333,50.68012589,3040.807553,11.02,1.379801857,10.20174479,11.33,1409
1,46,230,04/08/2019 14:15,51.1695,50.70522173,3042.313304,11.03,1.392532463,10.17396041,11.32,1422
1,47,235,04/08/2019 14:20,50.97666667,50.73031758,3043.819055,11.01,1.304397497,10.16177507,11.32,1332
1,48,240,04/08/2019 14:25,50.78383333,50.75541342,3045.324805,11.02,1.309293884,10.15512647,11.32,1337
1,49,245,04/08/2019 14:30,50.591,50.78050926,3046.830556,11.02,1.302438942,10.13460272,11.33,1330
1,50,250,04/08/2019 14:35,50.39816667,50.80560511,3048.336306,11,1.168277938,10.1338649,11.34,1193
1,51,255,04/08/2019 14:40,50.20533333,50.83070095,3049.842057,11.02,1.163381551,10.11775298,11.32,1188
1,52,260,04/08/2019 14:45,50.0125,50.8557968,3051.347808,11.02,1.023344883,10.0997333,11.32,1045
1,53,265,04/08/2019 14:50,49.81966667,50.88089264,3052.853558,11.03,0.868619054,10.08843506,11.32,887
1,54,270,04/08/2019 14:55,49.62683333,50.90598848,3054.359309,11.02,0.891142434,10.08166886,11.32,910
1,55,275,04/08/2019 15:00,49.434,50.93108433,3055.86506,11.02,0.62830438,10.07674215,11.33,641.6
1,56,280,04/08/2019 15:05,49.26458333,50.89748503,3053.849102,11.03,0.638782648,10.07040513,11.33,652.3
1,57,285,04/08/2019 15:10,49.09516667,50.86388574,3051.833144,11.03,0.68764859,10.06355813,11.32,702.2
1,58,290,04/08/2019 15:15,48.92575,50.83028644,3049.817186,11.02,0.718985467,10.04399685,11.33,734.2
1,59,295,04/08/2019 15:20,48.75633333,50.79668715,3047.801229,11.02,0.636138599,10.03983216,11.33,649.6
1,60,300,04/08/2019 15:25,48.58691667,50.76308785,3045.785271,11.02,0.596771648,10.03312964,11.32,609.4
1,61,305,04/08/2019 15:30,48.4175,50.72948855,3043.769313,11.02,0.63741166,10.02145064,11.32,650.9
1,62,310,04/08/2019 15:35,48.24808333,50.69588926,3041.753356,11.02,0.600884613,10.01626554,11.33,613.6
1,63,315,04/08/2019 15:40,48.07866667,50.66228996,3039.737398,11.02,0.630165007,10.0029184,11.33,643.5
1,64,320,04/08/2019 15:45,47.90925,50.62869067,3037.72144,11.02,0.629969151,9.998582081,11.33,643.3
1,65,325,04/08/2019 15:50,47.73983333,50.59509137,3035.705482,11.03,0.757177286,9.996359767,11.34,773.2
1,66,330,04/08/2019 15:55,47.57041667,50.56149208,3033.689525,11.02,0.665516921,9.980852972,11.32,679.6
1,67,335,04/08/2019 16:00,47.401,50.52789278,3031.673567,11.02,0.584432752,9.97884547,11.33,596.8
1,68,340,04/08/2019 16:05,47.72683333,50.45780011,3027.468006,11.01,0.38563944,9.969489226,11.33,393.8
1,69,345,04/08/2019 16:10,48.05266667,50.38770743,3023.262446,11.01,0.348035188,9.953956022,11.32,355.4
1,70,350,04/08/2019 16:15,48.3785,50.31761476,3019.056885,11.01,0.333248099,9.96014856,11.33,340.3
1,71,355,04/08/2019 16:20,48.70433333,50.24752208,3014.851325,11.02,0.322965687,9.948933348,11.33,329.8
1,72,360,04/08/2019 16:25,49.03016667,50.17742941,3010.645764,11,0.316404528,9.946530296,11.33,323.1
1,73,365,04/08/2019 16:30,49.356,50.10733673,3006.440204,11.03,0.3163066,9.944022503,11.33,323
1,74,370,04/08/2019 16:35,49.68183333,50.03724406,3002.234643,11.01,0.321790554,9.926373899,11.31,328.6
1,75,375,04/08/2019 16:40,50.00766667,49.96715138,2998.029083,11,0.309157875,9.912937057,11.32,315.7
1,76,380,04/08/2019 16:45,50.3335,49.89705871,2993.823522,10.99,0.294860425,9.927836862,11.34,301.1
1,77,385,04/08/2019 16:50,50.65933333,49.82696603,2989.617962,10.99,0.288299267,9.909931245,11.33,294.4
1,78,390,04/08/2019 16:55,50.98516667,49.75687336,2985.412401,10.98,0.273120467,9.913881397,11.36,278.9
1,79,395,04/08/2019 17:00,51.311,49.68678068,2981.206841,10.99,0.261075355,9.89799683,11.34,266.6
1,80,400,04/08/2019 17:05,52.38791667,49.72317748,2983.390649,10.97,0.249324026,9.906198402,11.36,254.6
1,81,405,04/08/2019 17:10,53.46483333,49.75957428,2985.574457,10.97,0.235320359,9.906301904,11.36,240.3
1,82,410,04/08/2019 17:15,54.54175,49.79597108,2987.758265,10.96,0.221316692,9.89115227,11.35,226
1,83,415,04/08/2019 17:20,55.61866667,49.83236788,2989.942073,10.96,0.212796979,9.8971667,11.37,217.3
1,84,420,04/08/2019 17:25,56.69558333,49.86876468,2992.125881,10.97,0.204864832,9.896964631,11.36,209.2
1,85,425,04/08/2019 17:30,57.7725,49.90516148,2994.309689,10.95,0.197814035,9.899038422,11.37,202
1,86,430,04/08/2019 17:35,58.84941667,49.94155828,2996.493497,10.97,0.212992835,9.894270399,11.37,217.5
1,87,435,04/08/2019 17:40,59.92633333,49.97795508,2998.677305,10.97,0.246875833,9.907555906,11.38,252.1
1,88,440,04/08/2019 17:45,61.00325,50.01435187,3000.861112,10.95,0.192232154,9.901016281,11.36,196.3
1,89,445,04/08/2019 17:50,62.08016667,50.05074867,3003.04492,10.97,0.212209413,9.909019399,11.39,216.7
1,90,450,04/08/2019 17:55,63.15708333,50.08714547,3005.228728,10.96,0.161286988,9.893450881,11.37,164.7
1,91,455,04/08/2019 18:00,64.234,50.12354227,3007.412536,10.99,0.153061058,9.904246089,11.38,156.3
1,92,460,04/08/2019 18:05,65.26608333,50.44103059,3026.461835,10.98,0.148556382,9.917240139,11.42,151.7
1,93,465,04/08/2019 18:10,66.29816667,50.75851891,3045.511135,10.99,0.147185393,9.903937472,11.38,150.3
1,94,470,04/08/2019 18:15,67.33025,51.07600723,3064.560434,10.97,0.143953778,9.914853608,11.4,147
1,95,475,04/08/2019 18:20,68.36233333,51.39349555,3083.609733,10.97,0.149437731,9.895529218,11.36,152.6
1,96,480,04/08/2019 18:25,69.39441667,51.71098387,3102.659032,10.97,0.142876573,9.906223378,11.38,145.9
1,97,485,04/08/2019 18:30,70.4265,52.02847219,3121.708332,10.94,0.174409305,9.906120802,11.38,178.1
1,98,490,04/08/2019 18:35,71.45858333,52.34596051,3140.757631,10.97,0.204668977,9.908096967,11.38,209
1,99,495,04/08/2019 18:40,72.49066667,52.66344884,3159.80693,10.99,0.165497881,9.908201483,11.38,169
1,100,500,04/08/2019 18:45,73.52275,52.98093716,3178.856229,11.01,0.222785609,9.913082979,11.38,227.5
1,101,505,04/08/2019 18:50,74.55483333,53.29842548,3197.905529,11.05,0.137196764,9.912986082,11.36,140.1
1,102,510,04/08/2019 18:55,75.58691667,53.6159138,3216.954828,11.05,0.135727848,9.902583893,11.35,138.6
1,103,515,04/08/2019 19:00,76.619,53.93340212,3236.004127,11.07,0.121234542,9.90289815,11.33,123.8
1,104,520,04/08/2019 19:05,76.62975,54.44806774,3266.884065,11.08,0.114085817,9.920986871,11.36,116.5
1,105,525,04/08/2019 19:10,76.6405,54.96273337,3297.764002,11.1,0.107230875,9.929847777,11.37,109.5
1,106,530,04/08/2019 19:15,76.65125,55.47739899,3328.64394,11.09,0.102334488,9.926086248,11.35,104.5
1,107,535,04/08/2019 19:20,76.662,55.99206462,3359.523877,11.14,0.095479547,9.930672092,11.36,97.5
1,108,540,04/08/2019 19:25,76.67275,56.50673025,3390.403815,11.15,0.08970181,9.935675051,11.37,91.6
1,109,545,04/08/2019 19:30,76.6835,57.02139587,3421.283752,11.16,0.083924073,9.935577911,11.35,85.7
1,110,550,04/08/2019 19:35,76.69425,57.5360615,3452.16369,11.2,0.078635975,9.92752955,11.34,80.3
1,111,555,04/08/2019 19:40,76.705,58.05072712,3483.043627,11.21,0.07417047,9.947695016,11.34,75.74
1,112,560,04/08/2019 19:45,76.71575,58.56539275,3513.923565,11.22,0.069381804,9.947079167,11.34,70.85
1,113,565,04/08/2019 19:50,76.7265,59.08005837,3544.803502,11.22,0.063535518,9.94519405,11.32,64.88
1,114,570,04/08/2019 19:55,76.73725,59.594724,3575.68344,11.28,0.057992808,9.95650409,11.33,59.22
1,115,575,04/08/2019 20:00,76.748,60.10938963,3606.563378,11.3,0.052254242,9.972259374,11.32,53.36
1,116,580,04/08/2019 20:05,76.74566667,60.48969873,3629.381924,11.3,0.046554848,9.952724729,11.31,47.54
1,117,585,04/08/2019 20:10,76.74333333,60.87000782,3652.200469,11.32,0.041364677,9.968880649,11.3,42.24
1,118,590,04/08/2019 20:15,76.741,61.25031692,3675.019015,11.32,0.036370363,9.958483652,11.25,37.14
1,119,595,04/08/2019 20:20,76.73866667,61.63062602,3697.837561,11.34,0.031072472,10.00302947,11.31,31.73
1,120,600,04/08/2019 20:25,76.73633333,62.01093512,3720.656107,11.36,0.025676653,9.981692349,11.28,26.22
1,121,605,04/08/2019 20:30,76.734,62.39124422,3743.474653,11.35,0.02072151,9.99096046,11.29,21.16
1,122,610,04/08/2019 20:35,76.73166667,62.77155332,3766.293199,11.35,0.01627559,9.999736143,11.27,16.62
1,123,615,04/08/2019 20:40,76.72933333,63.15186242,3789.111745,11.35,0.012358481,10.02037814,11.27,12.62
1,124,620,04/08/2019 20:45,76.727,63.53217152,3811.930291,11.35,0.008989767,10.02971416,11.27,9.18
1,125,625,04/08/2019 20:50,76.72466667,63.91248062,3834.748837,11.34,0.006345718,10.02758968,11.26,6.48
1,126,630,04/08/2019 20:55,76.72233333,64.29278971,3857.567383,11.33,0.004448857,10.0233396,11.25,4.543
1,127,635,04/08/2019 21:00,76.72,64.67309881,3880.385929,11.34,0.00314348,10.03704512,11.25,3.21
1,128,640,04/08/2019 21:05,76.68883333,64.94977351,3896.986411,11.34,0.00215539,10.03898159,11.21,2.201
1,129,645,04/08/2019 21:10,76.65766667,65.22644822,3913.586893,11.33,0.001405263,10.06403549,11.27,1.435
1,130,650,04/08/2019 21:15,76.6265,65.50312292,3930.187375,11.34,0.000864702,10.04673443,11.21,0.883
1,131,655,04/08/2019 21:20,76.59533333,65.77979762,3946.787857,11.32,0.000520976,10.05784373,11.19,0.532
1,132,660,04/08/2019 21:25,76.56416667,66.05647232,3963.388339,11.32,0.000308472,10.07388225,11.2,0.315
1,133,665,04/08/2019 21:30,76.533,66.33314702,3979.988821,11.3,0.000196835,10.0764514,11.18,0.201
1,134,670,04/08/2019 21:35,76.50183333,66.60982172,3996.589303,11.29,0.000139057,10.081066,11.16,0.142
1,135,675,04/08/2019 21:40,76.47066667,66.88649642,4013.189785,11.28,0.0001087,10.12693573,11.21,0.111
1,136,680,04/08/2019 21:45,76.4395,67.16317112,4029.790267,11.26,8.72E-05,10.11849162,11.17,0.089
1,137,685,04/08/2019 21:50,76.40833333,67.43984583,4046.39075,11.25,6.76E-05,10.11138296,11.15,0.069
1,138,690,04/08/2019 21:55,76.37716667,67.71652053,4062.991232,11.23,5.58E-05,10.12293626,11.14,0.057
1,139,695,04/08/2019 22:00,76.346,67.99319523,4079.591714,11.21,5.68E-05,10.15470213,11.16,0.058
1,140,700,04/08/2019 22:05,75.76766667,68.1856255,4091.13753,11.21,4.70E-05,10.15232058,11.14,0.048
1,141,705,04/08/2019 22:10,75.18933333,68.37805577,4102.683346,11.18,4.02E-05,10.14819189,11.09,0.041
1,142,710,04/08/2019 22:15,74.611,68.57048604,4114.229162,11.18,3.62E-05,10.13917996,11.09,0.037
1,143,715,04/08/2019 22:20,74.03266667,68.76291631,4125.774979,11.17,4.31E-05,10.15265236,11.08,0.044
1,144,720,04/08/2019 22:25,73.45433333,68.95534658,4137.320795,11.16,4.21E-05,10.16210408,11.09,0.043
1,145,725,04/08/2019 22:30,72.876,69.14777685,4148.866611,11.15,3.92E-05,10.18304662,11.06,0.04
1,146,730,04/08/2019 22:35,72.29766667,69.34020712,4160.412427,11.16,4.21E-05,10.22965359,11.11,0.043
1,147,735,04/08/2019 22:40,71.71933333,69.53263739,4171.958244,11.14,4.21E-05,10.19756885,11.07,0.043
1,148,740,04/08/2019 22:45,71.141,69.72506766,4183.50406,11.13,4.21E-05,10.20657135,11.07,0.043
1,149,745,04/08/2019 22:50,70.56266667,69.91749794,4195.049876,11.14,4.41E-05,10.23187197,11.08,0.045
1,150,750,04/08/2019 22:55,69.98433333,70.10992821,4206.595692,11.14,4.21E-05,10.24114809,11.06,0.043
1,151,755,04/08/2019 23:00,69.406,70.30235848,4218.141509,11.14,4.02E-05,10.25243646,11.06,0.041
1,152,760,04/08/2019 23:05,65.58241667,70.28168726,4216.901235,11.13,4.11E-05,10.22212112,10.97,0.042
1,153,765,04/08/2019 23:10,61.75883333,70.26101604,4215.660962,11.13,3.62E-05,10.25456089,11.02,0.037
1,154,770,04/08/2019 23:15,57.93525,70.24034482,4214.420689,11.13,3.62E-05,10.24727704,11,0.037
1,155,775,04/08/2019 23:20,54.11166667,70.21967359,4213.180416,11.13,3.72E-05,10.2544652,10.98,0.038
1,156,780,04/08/2019 23:25,50.28808333,70.19900237,4211.940142,11.12,3.92E-05,10.27351063,11.01,0.04
1,157,785,04/08/2019 23:30,46.4645,70.17833115,4210.699869,11.13,3.62E-05,10.29411786,11,0.037
1,158,790,04/08/2019 23:35,42.64091667,70.15765993,4209.459596,11.11,3.82E-05,10.28742571,10.98,0.039
1,159,795,04/08/2019 23:40,38.81733333,70.13698871,4208.219323,11.09,3.82E-05,10.28722334,10.94,0.039
1,160,800,04/08/2019 23:45,34.99375,70.11631749,4206.97905,11.09,3.92E-05,10.30147418,10.97,0.04
1,161,805,04/08/2019 23:50,31.17016667,70.09564627,4205.738776,11.09,3.82E-05,10.28786891,10.92,0.039
1,162,810,04/08/2019 23:55,27.34658333,70.07497505,4204.498503,11.06,3.82E-05,10.29276211,10.91,0.039
1,163,815,05/08/2019 00:00,23.523,70.05430383,4203.25823,11.06,3.82E-05,10.30234488,10.91,0.039
1,164,820,05/08/2019 00:05,23.33775,68.9898709,4139.392254,11.05,3.72E-05,10.32123418,10.91,0.038
1,165,825,05/08/2019 00:10,23.1525,67.92543797,4075.526278,11.03,3.72E-05,10.3375079,10.91,0.038
1,166,830,05/08/2019 00:15,22.96725,66.86100505,4011.660303,11.02,4.11E-05,10.34727601,10.9,0.042
1,167,835,05/08/2019 00:20,22.782,65.79657212,3947.794327,10.99,3.82E-05,10.34267172,10.86,0.039
1,168,840,05/08/2019 00:25,22.59675,64.73213919,3883.928351,11,3.82E-05,10.34052802,10.85,0.039
1,169,845,05/08/2019 00:30,22.4115,63.66770626,3820.062376,10.99,3.92E-05,10.35728184,10.86,0.04
1,170,850,05/08/2019 00:35,22.22625,62.60327333,3756.1964,10.98,4.02E-05,10.36449336,10.86,0.041
1,171,855,05/08/2019 00:40,22.041,61.53884041,3692.330424,10.96,3.72E-05,10.37409154,10.84,0.038
1,172,860,05/08/2019 00:45,21.85575,60.47440748,3628.464449,10.97,3.82E-05,10.4121869,10.87,0.039
1,173,865,05/08/2019 00:50,21.6705,59.40997455,3564.598473,10.95,4.21E-05,10.40503403,10.83,0.043
1,174,870,05/08/2019 00:55,21.48525,58.34554162,3500.732497,10.93,4.02E-05,10.40297359,10.82,0.041
1,175,875,05/08/2019 01:00,21.3,57.28110869,3436.866522,10.93,3.82E-05,10.43188328,10.82,0.039
1,176,880,05/08/2019 01:05,21.18583333,56.4716387,3388.298322,10.9,3.72E-05,10.41534881,10.8,0.038
1,177,885,05/08/2019 01:10,21.07166667,55.66216871,3339.730122,10.9,3.43E-05,10.4249172,10.8,0.035
1,178,890,05/08/2019 01:15,20.9575,54.85269871,3291.161923,10.88,3.43E-05,10.43418722,10.78,0.035
1,179,895,05/08/2019 01:20,20.84333333,54.04322872,3242.593723,10.87,3.33E-05,10.46806603,10.81,0.034
1,180,900,05/08/2019 01:25,20.72916667,53.23375873,3194.025524,10.86,3.62E-05,10.47268032,10.79,0.037
1,181,905,05/08/2019 01:30,20.615,52.42428874,3145.457324,10.85,3.92E-05,10.47027062,10.78,0.04
1,182,910,05/08/2019 01:35,20.50083333,51.61481874,3096.889125,10.82,3.62E-05,10.5018287,10.79,0.037
1,183,915,05/08/2019 01:40,20.38666667,50.80534875,3048.320925,10.82,3.33E-05,10.50172489,10.77,0.034
1,184,920,05/08/2019 01:45,20.2725,49.99587876,2999.752726,10.79,3.13E-05,10.4800519,10.73,0.032
1,185,925,05/08/2019 01:50,20.15833333,49.18640877,2951.184526,10.77,2.84E-05,10.49677233,10.75,0.029
1,186,930,05/08/2019 01:55,20.04416667,48.37693877,2902.616326,10.76,2.94E-05,10.5114467,10.74,0.03
1,187,935,05/08/2019 02:00,19.93,47.56746878,2854.048127,10.73,3.33E-05,10.50869157,10.74,0.034
1,188,940,05/08/2019 02:05,19.92333333,46.95657646,2817.394588,10.71,2.84E-05,10.52815462,10.73,0.029
1,189,945,05/08/2019 02:10,19.91666667,46.34568414,2780.741048,10.69,3.23E-05,10.55212545,10.77,0.033
1,190,950,05/08/2019 02:15,19.91,45.73479182,2744.087509,10.66,2.55E-05,10.52074674,10.71,0.026
1,191,955,05/08/2019 02:20,19.90333333,45.1238995,2707.43397,10.61,2.64E-05,10.53758671,10.72,0.027
1,192,960,05/08/2019 02:25,19.89666667,44.51300718,2670.780431,10.58,3.04E-05,10.48898303,10.69,0.031
1,193,965,05/08/2019 02:30,19.89,43.90211486,2634.126892,10.57,2.84E-05,10.47898496,10.68,0.029
1,194,970,05/08/2019 02:35,19.88333333,43.29122254,2597.473352,10.52,3.04E-05,10.49075945,10.67,0.031
1,195,975,05/08/2019 02:40,19.87666667,42.68033022,2560.819813,10.48,3.23E-05,10.46166821,10.65,0.033
1,196,980,05/08/2019 02:45,19.87,42.0694379,2524.166274,10.43,3.04E-05,10.53672976,10.67,0.031
1,197,985,05/08/2019 02:50,19.86333333,41.45854558,2487.512735,10.4,2.94E-05,10.56351587,10.71,0.03
1,198,990,05/08/2019 02:55,19.85666667,40.84765326,2450.859196,10.37,3.13E-05,10.50487834,10.65,0.032
1,199,995,05/08/2019 03:00,19.85,40.23676094,2414.205656,10.34,3.53E-05,10.45118453,10.61,0.036
1,200,1000,05/08/2019 03:05,19.7965,39.79397616,2387.638569,10.29,2.74E-05,10.53574689,10.68,0.028
1,201,1005,05/08/2019 03:10,19.743,39.35119137,2361.071482,10.26,3.13E-05,10.4768324,10.63,0.032
1,202,1010,05/08/2019 03:15,19.6895,38.90840659,2334.504395,10.25,3.72E-05,10.43297652,10.58,0.038
1,203,1015,05/08/2019 03:20,19.636,38.46562181,2307.937308,10.2,3.23E-05,10.43963449,10.59,0.033
1,204,1020,05/08/2019 03:25,19.5825,38.02283702,2281.370221,10.15,3.33E-05,10.46577566,10.61,0.034
1,205,1025,05/08/2019 03:30,19.529,37.58005224,2254.803134,10.15,3.43E-05,10.47982986,10.62,0.035
1,206,1030,05/08/2019 03:35,19.4755,37.13726746,2228.236047,10.12,4.11E-05,10.45122609,10.57,0.042
1,207,1035,05/08/2019 03:40,19.422,36.69448267,2201.66896,10.09,5.19E-05,10.50881649,10.58,0.053
1,208,1040,05/08/2019 03:45,19.3685,36.25169789,2175.101873,10.08,6.66E-05,10.45769553,10.56,0.068
1,209,1045,05/08/2019 03:50,19.315,35.8089131,2148.534786,10.05,9.30E-05,10.41885438,10.54,0.095
1,210,1050,05/08/2019 03:55,19.2615,35.36612832,2121.967699,10.03,0.000130244,10.46636375,10.56,0.133
1,211,1055,05/08/2019 04:00,19.208,34.92334354,2095.400612,10.01,0.000200752,10.49032237,10.56,0.205
1,212,1060,05/08/2019 04:05,20.82666667,34.58768911,2075.261346,9.98,0.000307493,10.49010165,10.57,0.314
1,213,1065,05/08/2019 04:10,22.44533333,34.25203467,2055.12208,9.97,0.000480825,10.48757426,10.56,0.491
1,214,1070,05/08/2019 04:15,24.064,33.91638024,2034.982814,9.95,0.000816717,10.46331217,10.53,0.834
1,215,1075,05/08/2019 04:20,25.68266667,33.58072581,2014.843549,9.92,0.001255434,10.46572308,10.53,1.282
1,216,1080,05/08/2019 04:25,27.30133333,33.24507138,1994.704283,9.91,0.001740176,10.48757712,10.55,1.777
1,217,1085,05/08/2019 04:30,28.92,32.90941695,1974.565017,9.89,0.002293468,10.48494522,10.53,2.342
1,218,1090,05/08/2019 04:35,30.53866667,32.57376251,1954.425751,9.86,0.003175797,10.51130022,10.54,3.243
1,219,1095,05/08/2019 04:40,32.15733333,32.23810808,1934.286485,9.85,0.004386183,10.50643902,10.54,4.479
1,220,1100,05/08/2019 04:45,33.776,31.90245365,1914.147219,9.83,0.005414425,10.56714165,10.58,5.529
1,221,1105,05/08/2019 04:50,35.39466667,31.56679922,1894.007953,9.83,0.006742325,10.52092197,10.55,6.885
1,222,1110,05/08/2019 04:55,37.01333333,31.23114478,1873.868687,9.81,0.008588263,10.52569103,10.53,8.77
1,223,1115,05/08/2019 05:00,38.632,30.89549035,1853.729421,9.8,0.011046249,10.57440472,10.56,11.28
1,224,1120,05/08/2019 05:05,39.98141667,31.06014529,1863.608718,9.8,0.012280139,10.56970933,10.56,12.54
1,225,1125,05/08/2019 05:10,41.33083333,31.22480024,1873.488014,9.78,0.01383719,10.552336,10.54,14.13
1,226,1130,05/08/2019 05:15,42.68025,31.38945518,1883.367311,9.77,0.01634414,10.56192239,10.53,16.69
1,227,1135,05/08/2019 05:20,44.02966667,31.55411012,1893.246607,9.78,0.019810782,10.61576586,10.57,20.23
1,228,1140,05/08/2019 05:25,45.37908333,31.71876506,1903.125904,9.78,0.021622445,10.63569844,10.58,22.08
1,229,1145,05/08/2019 05:30,46.7285,31.88342,1913.0052,9.76,0.026185878,10.62848122,10.57,26.74
1,230,1150,05/08/2019 05:35,48.07791667,32.04807495,1922.884497,9.78,0.026391526,10.63581811,10.55,26.95
1,231,1155,05/08/2019 05:40,49.42733333,32.21272989,1932.763793,9.78,0.028820134,10.63073812,10.57,29.43
1,232,1160,05/08/2019 05:45,50.77675,32.37738483,1942.64309,9.79,0.03367735,10.63818982,10.55,34.39
1,233,1165,05/08/2019 05:50,52.12616667,32.54203977,1952.522386,9.82,0.038113476,10.70034454,10.62,38.92
1,234,1170,05/08/2019 05:55,53.47558333,32.70669471,1962.401683,9.85,0.042735666,10.68694412,10.58,43.64
1,235,1175,05/08/2019 06:00,54.825,32.87134966,1972.280979,9.88,0.051872324,10.70983606,10.61,52.97
1,236,1180,05/08/2019 06:05,55.02691667,33.34561045,2000.736627,9.92,0.057532547,10.71770774,10.62,58.75
1,237,1185,05/08/2019 06:10,55.22883333,33.81987123,2029.192274,9.98,0.064475624,10.73545148,10.63,65.84
1,238,1190,05/08/2019 06:15,55.43075,34.29413202,2057.647921,10.06,0.075639386,10.73063269,10.62,77.24
