date_time,input_flow,observed_flow
04/08/2019 08:30,47.203,31.856083
04/08/2019 08:35,47.7835,32.4799025
04/08/2019 08:40,48.364,33.103722
04/08/2019 08:45,48.9445,33.7275415
04/08/2019 08:50,49.525,34.351361
04/08/2019 08:55,50.1055,34.9751805
04/08/2019 09:00,50.686,35.599
04/08/2019 09:05,50.99258333,36.18836108
04/08/2019 09:10,51.29916667,36.77772217
04/08/2019 09:15,51.60575,37.36708325
04/08/2019 09:20,51.91233333,37.95644433
04/08/2019 09:25,52.21891667,38.54580542
04/08/2019 09:30,52.5255,39.1351665
04/08/2019 09:35,52.83208333,39.72452758
04/08/2019 09:40,53.13866667,40.31388867
04/08/2019 09:45,53.44525,40.90324975
04/08/2019 09:50,53.75183333,41.49261083
04/08/2019 09:55,54.05841667,42.08197192
04/08/2019 10:00,54.365,42.671333
04/08/2019 10:05,54.36958333,42.64448583
04/08/2019 10:10,54.37416667,42.61763867
04/08/2019 10:15,54.37875,42.5907915
04/08/2019 10:20,54.38333333,42.56394433
04/08/2019 10:25,54.38791667,42.53709717
04/08/2019 10:30,54.3925,42.51025
04/08/2019 10:35,54.39708333,42.48340283
04/08/2019 10:40,54.40166667,42.45655567
04/08/2019 10:45,54.40625,42.4297085
04/08/2019 10:50,54.41083333,42.40286133
04/08/2019 10:55,54.41541667,42.37601417
04/08/2019 11:00,54.42,42.349167
04/08/2019 11:05,54.42625,42.7338475
04/08/2019 11:10,54.4325,43.118528
04/08/2019 11:15,54.43875,43.5032085
04/08/2019 11:20,54.445,43.887889
04/08/2019 11:25,54.45125,44.2725695
04/08/2019 11:30,54.4575,44.65725
04/08/2019 11:35,54.46375,45.0419305
04/08/2019 11:40,54.47,45.426611
04/08/2019 11:45,54.47625,45.8112915
04/08/2019 11:50,54.4825,46.195972
04/08/2019 11:55,54.48875,46.5806525
04/08/2019 12:00,54.495,46.965333
04/08/2019 12:05,54.387,47.15911083
04/08/2019 12:10,54.279,47.35288867
04/08/2019 12:15,54.171,47.5466665
04/08/2019 12:20,54.063,47.74044433
04/08/2019 12:25,53.955,47.93422217
04/08/2019 12:30,53.847,48.128
04/08/2019 12:35,53.739,48.32177783
04/08/2019 12:40,53.631,48.51555567
04/08/2019 12:45,53.523,48.7093335
