reach,date_time,Qi,Qsite,Ci,PAR,Cobs,Temp,P
1,05/08/2019 00:00,23.523,72.29915761,11.06,3.82E-05,,12.54,98.1
1,05/08/2019 00:05,23.33775,70.18978308,11.05,3.72E-05,,12.46,98.1
1,05/08/2019 00:10,23.1525,68.08040855,11.03,3.72E-05,,12.39,98.1
1,05/08/2019 00:15,22.96725,65.97103402,11.02,4.11E-05,,12.35,98.1
1,05/08/2019 00:20,22.782,63.86165949,10.99,3.82E-05,,12.37,98.1
1,05/08/2019 00:25,22.59675,61.75228496,11,3.82E-05,,12.38,98.1
1,05/08/2019 00:30,22.4115,59.64291043,10.99,3.92E-05,,12.31,98.1
1,05/08/2019 00:35,22.22625,57.5335359,10.98,4.02E-05,,12.28,98.1
1,05/08/2019 00:40,22.041,55.42416137,10.96,3.72E-05,,12.24,98.1
1,05/08/2019 00:45,21.85575,53.31478684,10.97,3.82E-05,,12.08,98.1
1,05/08/2019 00:50,21.6705,51.20541231,10.95,4.21E-05,,12.11,98.1
1,05/08/2019 00:55,21.48525,49.09603778,10.93,4.02E-05,,12.12,98.1
1,05/08/2019 01:00,21.3,46.98666326,10.93,3.82E-05,,12,98.1
1,05/08/2019 01:05,21.18583333,45.91581296,10.9,3.72E-05,,12.07,98.1
1,05/08/2019 01:10,21.07166667,44.84496267,10.9,3.43E-05,,12.03,98.1
1,05/08/2019 01:15,20.9575,43.77411238,10.88,3.43E-05,,11.99,98.1
1,05/08/2019 01:20,20.84333333,42.70326209,10.87,3.33E-05,,11.85,98.1
1,05/08/2019 01:25,20.72916667,41.6324118,10.86,3.62E-05,,11.83,98.1
1,05/08/2019 01:30,20.615,40.56156151,10.85,3.92E-05,,11.84,98.1
1,05/08/2019 01:35,20.50083333,39.49071122,10.82,3.62E-05,,11.71,98.1
1,05/08/2019 01:40,20.38666667,38.41986093,10.82,3.33E-05,,11.71,98.1
1,05/08/2019 01:45,20.2725,37.34901063,10.79,3.13E-05,,11.8,98.1
1,05/08/2019 01:50,20.15833333,36.27816034,10.77,2.84E-05,,11.73,98.1
1,05/08/2019 01:55,20.04416667,35.20731005,10.76,2.94E-05,,11.67,98.1
1,05/08/2019 02:00,19.93,34.13645976,10.73,3.33E-05,,11.68,98.1
1,05/08/2019 02:05,19.92333333,33.56185162,10.71,2.84E-05,,11.6,98.1
1,05/08/2019 02:10,19.91666667,32.98724349,10.69,3.23E-05,,11.5,98.1
1,05/08/2019 02:15,19.91,32.41263535,10.66,2.55E-05,,11.63,98.1
1,05/08/2019 02:20,19.90333333,31.83802722,10.61,2.64E-05,,11.56,98.1
1,05/08/2019 02:25,19.89666667,31.26341908,10.58,3.04E-05,,11.76,98.1
1,05/08/2019 02:30,19.89,30.68881094,10.57,2.84E-05,,11.8,98.1
1,05/08/2019 02:35,19.88333333,30.11420281,10.52,3.04E-05,,11.75,98.1
1,05/08/2019 02:40,19.87666667,29.53959467,10.48,3.23E-05,,11.87,98.1
1,05/08/2019 02:45,19.87,28.96498653,10.43,3.04E-05,,11.56,98.1
1,05/08/2019 02:50,19.86333333,28.3903784,10.4,2.94E-05,,11.45,98.1
1,05/08/2019 02:55,19.85666667,27.81577026,10.37,3.13E-05,,11.69,98.1
1,05/08/2019 03:00,19.85,27.24116213,10.34,3.53E-05,,11.91,98.1
1,05/08/2019 03:05,19.7965,26.9486832,10.29,2.74E-05,,11.56,98.1
1,05/08/2019 03:10,19.743,26.65620428,10.26,3.13E-05,,11.8,98.1
1,05/08/2019 03:15,19.6895,26.36372536,10.25,3.72E-05,,11.98,98.1
1,05/08/2019 03:20,19.636,26.07124644,10.2,3.23E-05,,11.95,98.1
1,05/08/2019 03:25,19.5825,25.77876752,10.15,3.33E-05,,11.84,98.1
1,05/08/2019 03:30,19.529,25.48628859,10.15,3.43E-05,,11.78,98.1
1,05/08/2019 03:35,19.4755,25.19380967,10.12,4.11E-05,,11.9,98.1
1,05/08/2019 03:40,19.422,24.90133075,10.09,5.19E-05,,11.66,98.1
1,05/08/2019 03:45,19.3685,24.60885183,10.08,6.66E-05,,11.87,98
1,05/08/2019 03:50,19.315,24.3163729,10.05,9.30E-05,,12.03,98
1,05/08/2019 03:55,19.2615,24.02389398,10.03,0.000130244,,11.83,98
1,05/08/2019 04:00,19.208,23.73141506,10.01,0.000200752,,11.73,98
1,05/08/2019 04:05,20.82666667,23.55503769,9.98,0.000307493,,11.73,98
1,05/08/2019 04:10,22.44533333,23.37866031,9.97,0.000480825,,11.74,98
1,05/08/2019 04:15,24.064,23.20228294,9.95,0.000816717,,11.84,98
1,05/08/2019 04:20,25.68266667,23.02590557,9.92,0.001255434,,11.83,98
1,05/08/2019 04:25,27.30133333,22.8495282,9.91,0.001740176,,11.74,98
1,05/08/2019 04:30,28.92,22.67315082,9.89,0.002293468,,11.75,98
1,05/08/2019 04:35,30.53866667,22.49677345,9.86,0.003175797,,11.64,98
1,05/08/2019 04:40,32.15733333,22.32039608,9.85,0.004386183,,11.66,98
1,05/08/2019 04:45,33.776,22.1440187,9.83,0.005414425,,11.41,98
1,05/08/2019 04:50,35.39466667,21.96764133,9.83,0.006742325,,11.6,98
1,05/08/2019 04:55,37.01333333,21.79126396,9.81,0.008588263,,11.58,98
1,05/08/2019 05:00,38.632,21.61488658,9.8,0.011046249,,11.38,98
1,05/08/2019 05:05,39.98141667,22.29051702,9.8,0.012280139,,11.4,98
1,05/08/2019 05:10,41.33083333,22.96614746,9.78,0.01383719,,11.47,98
1,05/08/2019 05:15,42.68025,23.6417779,9.77,0.01634414,,11.43,98
1,05/08/2019 05:20,44.02966667,24.31740834,9.78,0.019810782,,11.21,98
1,05/08/2019 05:25,45.37908333,24.99303878,9.78,0.021622445,,11.13,98
1,05/08/2019 05:30,46.7285,25.66866922,9.76,0.026185878,,11.16,98
1,05/08/2019 05:35,48.07791667,26.34429966,9.78,0.026391526,,11.13,98
1,05/08/2019 05:40,49.42733333,27.0199301,9.78,0.028820134,,11.15,98
1,05/08/2019 05:45,50.77675,27.69556054,9.79,0.03367735,,11.12,98
1,05/08/2019 05:50,52.12616667,28.37119098,9.82,0.038113476,,10.87,98
1,05/08/2019 05:55,53.47558333,29.04682142,9.85,0.042735666,,10.92,98
1,05/08/2019 06:00,54.825,29.72245186,9.88,0.051872324,,10.83,98
1,05/08/2019 06:05,55.02691667,30.75949651,9.92,0.057532547,,10.8,98
1,05/08/2019 06:10,55.22883333,31.79654116,9.98,0.064475624,,10.73,98
1,05/08/2019 06:15,55.43075,32.83358581,10.06,0.075639386,,10.75,98
1,05/08/2019 06:20,55.63266667,33.87063046,10.15,0.083238579,,10.71,98
1,05/08/2019 06:25,55.83458333,34.90767511,10.26,0.092345859,,10.74,98
1,05/08/2019 06:30,56.0365,35.94471976,10.36,0.099690439,,10.68,98
1,05/08/2019 06:35,56.23841667,36.98176442,10.44,0.11134384,,10.66,98
1,05/08/2019 06:40,56.44033333,38.01880907,10.5,0.125445435,,10.55,98
1,05/08/2019 06:45,56.64225,39.05585372,10.57,0.139644957,,10.67,98
1,05/08/2019 06:50,56.84416667,40.09289837,10.64,0.150025298,,10.57,98
1,05/08/2019 06:55,57.04608333,41.12994302,10.73,0.157076095,,10.61,98
1,05/08/2019 07:00,57.248,42.16698767,10.81,0.168533641,,10.58,98
1,05/08/2019 07:05,57.26233333,42.8060313,10.89,0.175094799,,10.56,98
1,05/08/2019 07:10,57.27666667,43.44507493,10.94,0.191840443,,10.49,98
1,05/08/2019 07:15,57.291,44.08411856,10.99,0.209565364,,10.38,98
1,05/08/2019 07:20,57.30533333,44.7231622,11.01,0.220827054,,10.52,98
1,05/08/2019 07:25,57.31966667,45.36220583,11.05,0.223960741,,10.53,98
1,05/08/2019 07:30,57.334,46.00124946,11.07,0.234732793,,10.49,98
1,05/08/2019 07:35,57.34833333,46.64029309,11.09,0.275176949,,10.5,98
1,05/08/2019 07:40,57.36266667,47.27933672,11.12,0.305338693,,10.5,98
1,05/08/2019 07:45,57.377,47.91838035,11.12,0.350287526,,10.45,98
1,05/08/2019 07:50,57.39133333,48.55742398,11.15,0.328743423,,10.48,98
1,05/08/2019 07:55,57.40566667,49.19646761,11.15,0.380351342,,10.5,98
1,05/08/2019 08:00,57.42,49.83551125,11.16,0.419816221,,10.43,98
1,05/08/2019 08:05,57.69083333,50.16049245,11.19,0.354400491,,10.44,98
1,05/08/2019 08:10,57.96166667,50.48547366,11.2,0.392984021,,10.46,98
1,05/08/2019 08:15,58.2325,50.81045487,11.21,0.349602032,,10.43,98
1,05/08/2019 08:20,58.50333333,51.13543608,11.22,0.364878759,,10.44,98
1,05/08/2019 08:25,58.77416667,51.46041729,11.23,0.518723239,,10.28,97.9
1,05/08/2019 08:30,59.045,51.7853985,11.23,0.755904225,,10.44,97.9
1,05/08/2019 08:35,59.31583333,52.11037971,11.26,0.454482641,,10.34,97.9
1,05/08/2019 08:40,59.58666667,52.43536092,11.22,0.505600922,,10.46,97.9
1,05/08/2019 08:45,59.8575,52.76034213,11.26,0.531355917,,10.47,97.9
1,05/08/2019 08:50,60.12833333,53.08532334,11.26,0.392494382,,10.58,97.9
1,05/08/2019 08:55,60.39916667,53.41030454,11.4,0.398174191,,10.44,97.9
1,05/08/2019 09:00,60.67,53.73528575,11.39,0.405420844,,10.45,97.9
1,05/08/2019 09:05,60.71083333,54.03435672,11.42,0.565924409,,10.49,97.9
1,05/08/2019 09:10,60.75166667,54.33342769,11.39,0.523815481,,10.53,97.9
1,05/08/2019 09:15,60.7925,54.63249866,11.39,0.403462289,,10.61,97.9
1,05/08/2019 09:20,60.83333333,54.93156963,11.39,0.39386537,,10.53,97.9
1,05/08/2019 09:25,60.87416667,55.2306406,11.39,0.452426159,,10.52,97.9
1,05/08/2019 09:30,60.915,55.52971157,11.43,0.616553051,,10.54,97.9
1,05/08/2019 09:35,60.95583333,55.82878254,11.4,0.370656496,,10.53,97.9
1,05/08/2019 09:40,60.99666667,56.12785351,11.41,0.608620904,,10.58,97.9
1,05/08/2019 09:45,61.0375,56.42692447,11.41,0.751007838,,10.49,97.9
1,05/08/2019 09:50,61.07833333,56.72599544,11.4,0.833365067,,10.46,97.9
1,05/08/2019 09:55,61.11916667,57.02506641,11.4,0.49179311,,10.48,97.9
1,05/08/2019 10:00,61.16,57.32413738,11.41,0.498843908,,10.56,97.9
1,05/08/2019 10:05,61.19116667,57.49028227,11.4,0.486798796,,10.56,97.9
1,05/08/2019 10:10,61.22233333,57.65642715,11.38,0.45800804,,10.46,97.9
1,05/08/2019 10:15,61.2535,57.82257204,11.37,0.459476956,,10.53,97.9
1,05/08/2019 10:20,61.28466667,57.98871693,11.39,0.47837701,,10.62,97.9
1,05/08/2019 10:25,61.31583333,58.15486181,11.4,0.494633015,,10.7,97.9
1,05/08/2019 10:30,61.347,58.3210067,11.37,0.475537105,,10.76,97.9
1,05/08/2019 10:35,61.37816667,58.48715158,11.37,0.514120635,,10.56,97.9
1,05/08/2019 10:40,61.40933333,58.65329647,11.37,0.486211229,,10.79,97.9
1,05/08/2019 10:45,61.4405,58.81944136,11.37,0.404931205,,10.76,97.9
1,05/08/2019 10:50,61.47166667,58.98558624,11.36,0.459183173,,10.72,97.8
1,05/08/2019 10:55,61.50283333,59.15173113,11.37,0.48268583,,10.72,97.8
1,05/08/2019 11:00,61.534,59.31787601,11.35,0.451740665,,10.79,97.8
1,05/08/2019 11:05,61.12225,59.41408674,11.35,0.446550494,,10.73,97.8
1,05/08/2019 11:10,60.7105,59.51029747,11.36,0.401895445,,10.69,97.8
1,05/08/2019 11:15,60.29875,59.6065082,11.33,0.441752035,,10.71,97.8
1,05/08/2019 11:20,59.887,59.70271893,11.36,0.483077541,,10.84,97.8
1,05/08/2019 11:25,59.47525,59.79892965,11.34,0.530572495,,10.85,97.8
1,05/08/2019 11:30,59.0635,59.89514038,11.32,0.445375362,,10.77,97.8
1,05/08/2019 11:35,58.65175,59.99135111,11.33,0.466723609,,10.78,97.8
1,05/08/2019 11:40,58.24,60.08756184,11.32,1.150650945,,10.87,97.8
1,05/08/2019 11:45,57.82825,60.18377256,11.3,0.604116228,,10.92,97.8
1,05/08/2019 11:50,57.4165,60.27998329,11.31,1.1526095,,11.05,97.8
1,05/08/2019 11:55,57.00475,60.37619402,11.31,1.22017964,,11.1,97.8
1,05/08/2019 12:00,56.593,60.47240475,11.28,0.8363029,,11.06,97.8
1,05/08/2019 12:05,56.951,60.30414307,11.28,1.460102603,,11.23,97.8
1,05/08/2019 12:10,57.309,60.13588139,11.28,1.154568055,,11.19,97.8
1,05/08/2019 12:15,57.667,59.96761971,11.26,1.154568055,,11.24,97.8
1,05/08/2019 12:20,58.025,59.79935803,11.27,0.747286584,,11.3,97.8
1,05/08/2019 12:25,58.383,59.63109636,11.24,1.07720514,,11.35,97.8
1,05/08/2019 12:30,58.741,59.46283468,11.26,1.29950111,,11.46,97.8
1,05/08/2019 12:35,59.099,59.294573,11.24,1.27306062,,11.45,97.8
1,05/08/2019 12:40,59.457,59.12631132,11.23,1.32202449,,11.47,97.8
1,05/08/2019 12:45,59.815,58.95804964,11.23,1.074267308,,11.6,97.8
1,05/08/2019 12:50,60.173,58.78978796,11.23,1.169257216,,11.59,97.8
1,05/08/2019 12:55,60.531,58.62152629,11.24,0.425789814,,11.7,97.8
1,05/08/2019 13:00,60.889,58.45326461,11.09,1.427786449,,11.81,97.8
1,05/08/2019 13:05,60.48458333,58.55888201,11.11,1.516900693,,11.9,97.8
1,05/08/2019 13:10,60.08016667,58.66449941,11.27,0.551431104,,11.93,97.8
1,05/08/2019 13:15,59.67575,58.77011681,11.37,0.895059544,,12.01,97.8
1,05/08/2019 13:20,59.27133333,58.87573421,11.36,1.57076095,,12.08,97.7
1,05/08/2019 13:25,58.86691667,58.98135161,11.34,1.524734912,,12.12,97.7
1,05/08/2019 13:30,58.4625,59.08696901,11.32,1.422890062,,12.22,97.7
1,05/08/2019 13:35,58.05808333,59.19258641,11.31,1.51396286,,12.29,97.7
1,05/08/2019 13:40,57.65366667,59.29820381,11.3,1.181008544,,12.29,97.7
1,05/08/2019 13:45,57.24925,59.40382121,11.29,1.515921415,,12.34,97.7
1,05/08/2019 13:50,56.84483333,59.50943861,11.3,1.510045751,,12.41,97.7
1,05/08/2019 13:55,56.44041667,59.61505601,11.29,0.892121711,,12.53,97.7
1,05/08/2019 14:00,56.036,59.72067341,11.29,0.656605497,,12.52,97.7
1,05/08/2019 14:05,55.47133333,59.56102649,11.28,1.496335867,,12.53,97.7
1,05/08/2019 14:10,54.90666667,59.40137957,11.29,1.340630761,,12.59,97.7
1,05/08/2019 14:15,54.342,59.24173265,11.29,1.39742885,,12.66,97.7
1,05/08/2019 14:20,53.77733333,59.08208573,11.29,1.483605261,,12.72,97.7
1,05/08/2019 14:25,53.21266667,58.92243881,11.29,1.435620668,,12.74,97.7
1,05/08/2019 14:30,52.648,58.76279189,11.29,1.353361367,,12.83,97.7
1,05/08/2019 14:35,52.08333333,58.60314497,11.29,1.288729058,,12.79,97.7
1,05/08/2019 14:40,51.51866667,58.44349805,11.28,1.167298661,,12.84,97.7
1,05/08/2019 14:45,50.954,58.28385113,11.26,1.006697167,,12.83,97.7
1,05/08/2019 14:50,50.38933333,58.12420421,11.26,0.910727982,,12.85,97.7
1,05/08/2019 14:55,49.82466667,57.96455729,11.24,0.552116598,,12.96,97.7
1,05/08/2019 15:00,49.26,57.80491037,11.22,0.83238579,,12.82,97.7
1,05/08/2019 15:05,49.26308333,57.43665645,11.19,0.824551571,,12.89,97.7
1,05/08/2019 15:10,49.26616667,57.06840252,11.18,1.003759335,,12.93,97.7
1,05/08/2019 15:15,49.26925,56.70014859,11.17,1.17904999,,12.82,97.7
1,05/08/2019 15:20,49.27233333,56.33189467,11.14,1.208428312,,12.87,97.7
1,05/08/2019 15:25,49.27541667,55.96364074,11.13,1.239765188,,12.89,97.7
1,05/08/2019 15:30,49.2785,55.59538682,11.11,1.239765188,,12.91,97.7
1,05/08/2019 15:35,49.28158333,55.22713289,11.07,1.060557424,,13.03,97.7
1,05/08/2019 15:40,49.28466667,54.85887897,11.04,0.841199287,,12.93,97.7
1,05/08/2019 15:45,49.28775,54.49062504,11.06,1.014531386,,12.99,97.7
1,05/08/2019 15:50,49.29083333,54.12237111,11.05,0.924437866,,12.97,97.7
1,05/08/2019 15:55,49.29391667,53.75411719,11.02,0.789297584,,13.05,97.7
1,05/08/2019 16:00,49.297,53.38586326,11.02,0.720748166,,13.06,97.7
1,05/08/2019 16:05,49.34133333,53.21059816,11,0.41942451,,12.97,97.6
1,05/08/2019 16:10,49.38566667,53.03533306,10.98,0.402385084,,13.01,97.6
1,05/08/2019 16:15,49.43,52.86006795,10.98,0.413059207,,13.15,97.6
1,05/08/2019 16:20,49.47433333,52.68480285,10.93,0.388968983,,13.07,97.6
1,05/08/2019 16:25,49.51866667,52.50953774,10.94,0.407281471,,13.04,97.6
1,05/08/2019 16:30,49.563,52.33427264,10.94,0.392788165,,12.91,97.6
1,05/08/2019 16:35,49.60733333,52.15900753,10.94,0.397096986,,12.99,97.6
1,05/08/2019 16:40,49.65166667,51.98374243,10.94,0.394942575,,13.04,97.6
1,05/08/2019 16:45,49.696,51.80847733,10.94,0.401503734,,13.17,97.6
1,05/08/2019 16:50,49.74033333,51.63321222,10.94,0.358905167,,13.05,97.6
1,05/08/2019 16:55,49.78466667,51.45794712,10.95,0.312977057,,13.06,97.6
1,05/08/2019 17:00,49.829,51.28268201,10.94,0.270868129,,13.17,97.6
1,05/08/2019 17:05,50.55066667,51.22052535,10.95,0.271651551,,13.05,97.6
1,05/08/2019 17:10,51.27233333,51.15836868,10.95,0.273512178,,13.14,97.6
1,05/08/2019 17:15,51.994,51.09621202,10.93,0.258725089,,13.13,97.6
1,05/08/2019 17:20,52.71566667,51.03405535,10.95,0.246386194,,13.05,97.6
1,05/08/2019 17:25,53.43733333,50.97189869,10.93,0.258333378,,13.11,97.6
1,05/08/2019 17:30,54.159,50.90974203,10.94,0.271651551,,13.15,97.6
1,05/08/2019 17:35,54.88066667,50.84758536,10.96,0.300246451,,13.16,97.6
1,05/08/2019 17:40,55.60233333,50.7854287,10.94,0.320909204,,13.1,97.6
1,05/08/2019 17:45,56.324,50.72327203,10.95,0.267440658,,13.06,97.6
1,05/08/2019 17:50,57.04566667,50.66111537,10.96,0.257843739,,13.14,97.6
1,05/08/2019 17:55,57.76733333,50.5989587,11.17,0.241098096,,13.15,97.6
1,05/08/2019 18:00,58.489,50.53680204,11.16,0.228563345,,13.19,97.6
1,05/08/2019 18:05,58.56641667,50.87803682,11.16,0.222883536,,13.11,97.6
1,05/08/2019 18:10,58.64383333,51.21927161,11.17,0.218183005,,13.22,97.6
1,05/08/2019 18:15,58.72125,51.5605064,11.16,0.20711717,,13.15,97.6
1,05/08/2019 18:20,58.79866667,51.90174118,11.19,0.208096448,,13.17,97.6
1,05/08/2019 18:25,58.87608333,52.24297597,11.08,0.213972112,,13.22,97.6
1,05/08/2019 18:30,58.9535,52.58421075,11.09,0.2305219,,13.24,97.6
1,05/08/2019 18:35,59.03091667,52.92544554,11.12,0.210740496,,13.21,97.6
1,05/08/2019 18:40,59.10833333,53.26668032,11.11,0.187237839,,13.13,97.6
1,05/08/2019 18:45,59.18575,53.60791511,11.12,0.254122485,,13.15,97.6
1,05/08/2019 18:50,59.26316667,53.94914989,11.13,0.154627901,,13.11,97.6
1,05/08/2019 18:55,59.34058333,54.29038468,11.14,0.157761589,,13.26,97.6
1,05/08/2019 19:00,59.418,54.63161946,11.13,0.137882258,,13.2,97.6
1,05/08/2019 19:05,59.38641667,54.83813575,11.23,0.13866568,,13.11,97.6
1,05/08/2019 19:10,59.35483333,55.04465205,11.24,0.127991556,,13.15,97.6
1,05/08/2019 19:15,59.32325,55.25116834,11.22,0.112616901,,13.18,97.6
1,05/08/2019 19:20,59.29166667,55.45768463,11.22,0.095577474,,13.2,97.6
1,05/08/2019 19:25,59.26008333,55.66420092,11.22,0.088037038,,13.13,97.6
1,05/08/2019 19:30,59.2285,55.87071722,11.22,0.0857847,,13.1,97.6
1,05/08/2019 19:35,59.19691667,56.07723351,11.22,0.08274894,,13.14,97.6
1,05/08/2019 19:40,59.16533333,56.2837498,11.22,0.079125614,,13.07,97.6
1,05/08/2019 19:45,59.13375,56.49026609,11.22,0.074160678,,13.11,97.6
1,05/08/2019 19:50,59.10216667,56.69678239,11.19,0.068755066,,13.11,97.6
1,05/08/2019 19:55,59.07058333,56.90329868,11.21,0.062213493,,13.05,97.6
1,05/08/2019 20:00,59.039,57.10981497,11.2,0.053635023,,13.11,97.6
1,05/08/2019 20:05,59.1675,57.19327481,11.19,0.045957488,,13.07,97.6
1,05/08/2019 20:10,59.296,57.27673465,11.19,0.03974887,,13.01,97.6
1,05/08/2019 20:15,59.4245,57.36019448,11.15,0.034118025,,13.1,97.7
1,05/08/2019 20:20,59.553,57.44365432,11.14,0.028154225,,13.05,97.7
1,05/08/2019 20:25,59.6815,57.52711416,11.13,0.022562551,,13.04,97.7
1,05/08/2019 20:30,59.81,57.610574,11.1,0.017303832,,12.97,97.7
1,05/08/2019 20:35,59.9385,57.69403383,11.12,0.013034182,,13.02,97.7
1,05/08/2019 20:40,60.067,57.77749367,11.11,0.009430441,,13.01,97.7
1,05/08/2019 20:45,60.1955,57.86095351,11.1,0.006474982,,13.01,97.7
1,05/08/2019 20:50,60.324,57.94441335,11.06,0.004329385,,13.06,97.7
1,05/08/2019 20:55,60.4525,58.02787318,11.05,0.002836967,,12.9,97.7
1,05/08/2019 21:00,60.581,58.11133302,11.03,0.00177543,,13,97.7
1,05/08/2019 21:05,60.04,58.21836749,11,0.001086998,,12.9,97.7
1,05/08/2019 21:10,59.499,58.32540196,10.99,0.000638489,,12.96,97.7
1,05/08/2019 21:15,58.958,58.43243643,10.97,0.000382897,,12.96,97.7
1,05/08/2019 21:20,58.417,58.5394709,10.96,0.000238944,,12.88,97.7
1,05/08/2019 21:25,57.876,58.64650537,10.95,0.000160601,,12.88,97.7
1,05/08/2019 21:30,57.335,58.75353983,10.94,0.000118493,,12.88,97.7
1,05/08/2019 21:35,56.794,58.8605743,10.92,8.62E-05,,12.88,97.6
1,05/08/2019 21:40,56.253,58.96760877,10.91,6.56E-05,,12.86,97.6
1,05/08/2019 21:45,55.712,59.07464324,10.91,4.90E-05,,12.77,97.6
1,05/08/2019 21:50,55.171,59.18167771,10.9,3.92E-05,,12.8,97.6
1,05/08/2019 21:55,54.63,59.28871218,10.89,3.53E-05,,12.73,97.6
1,05/08/2019 22:00,54.089,59.39574665,10.89,2.94E-05,,12.71,97.6
1,05/08/2019 22:05,52.54458333,59.16610512,10.9,2.74E-05,,12.72,97.6
1,05/08/2019 22:10,51.00016667,58.93646359,10.89,3.04E-05,,12.73,97.6
1,05/08/2019 22:15,49.45575,58.70682206,10.88,2.74E-05,,12.7,97.6
1,05/08/2019 22:20,47.91133333,58.47718053,10.87,2.74E-05,,12.64,97.6
1,05/08/2019 22:25,46.36691667,58.247539,10.87,2.35E-05,,12.63,97.6
1,05/08/2019 22:30,44.8225,58.01789747,10.86,1.96E-05,,12.67,97.6
1,05/08/2019 22:35,43.27808333,57.78825594,10.86,2.25E-05,,12.57,97.6
1,05/08/2019 22:40,41.73366667,57.55861441,10.86,2.25E-05,,12.65,97.6
1,05/08/2019 22:45,40.18925,57.32897288,10.85,2.35E-05,,12.64,97.6
1,05/08/2019 22:50,38.64483333,57.09933135,10.86,1.47E-05,,12.65,97.6
1,05/08/2019 22:55,37.10041667,56.86968982,10.86,1.96E-05,,12.64,97.6
1,05/08/2019 23:00,35.556,56.64004829,10.84,1.47E-05,,12.54,97.6
1,05/08/2019 23:05,35.46541667,55.73923858,10.84,1.86E-05,,12.58,97.6
1,05/08/2019 23:10,35.37483333,54.83842887,10.83,1.76E-05,,12.62,97.6
1,05/08/2019 23:15,35.28425,53.93761917,10.81,2.06E-05,,12.58,97.6
1,05/08/2019 23:20,35.19366667,53.03680946,10.8,1.76E-05,,12.57,97.6
1,05/08/2019 23:25,35.10308333,52.13599975,10.8,1.86E-05,,12.57,97.6
1,05/08/2019 23:30,35.0125,51.23519004,10.78,1.47E-05,,12.51,97.6
1,05/08/2019 23:35,34.92191667,50.33438033,10.8,2.15E-05,,12.59,97.6
1,05/08/2019 23:40,34.83133333,49.43357062,10.77,1.47E-05,,12.47,97.6
1,05/08/2019 23:45,34.74075,48.53276092,10.76,1.47E-05,,12.56,97.6
1,05/08/2019 23:50,34.65016667,47.63195121,10.76,1.18E-05,,12.52,97.6
1,05/08/2019 23:55,34.55958333,46.7311415,10.75,1.08E-05,,12.54,97.6
1,06/08/2019 00:00,34.469,45.83033179,10.72,1.96E-06,10.72,12.53,97.6
1,06/08/2019 00:05,34.28183333,45.35303743,10.72,0,10.74179292,12.56,97.6
1,06/08/2019 00:10,34.09466667,44.87574308,10.68,0,10.76144929,12.47,97.6
1,06/08/2019 00:15,33.9075,44.39844872,10.67,0,10.77775622,12.53,97.6
1,06/08/2019 00:20,33.72033333,43.92115437,10.62,0,10.79436838,12.52,97.6
1,06/08/2019 00:25,33.53316667,43.44386001,10.59,0,10.80916685,12.44,97.6
1,06/08/2019 00:30,33.346,42.96656565,10.58,0,10.82229878,12.47,97.6
1,06/08/2019 00:35,33.15883333,42.4892713,10.54,0,10.83162898,12.43,97.6
1,06/08/2019 00:40,32.97166667,42.01197694,10.52,0,10.83961639,12.41,97.6
1,06/08/2019 00:45,32.7845,41.53468259,10.48,0,10.84559623,12.33,97.6
1,06/08/2019 00:50,32.59733333,41.05738823,10.48,0,10.84886021,12.43,97.6
1,06/08/2019 00:55,32.41016667,40.58009387,10.46,0,10.85098679,12.41,97.6
1,06/08/2019 01:00,32.223,40.10279952,10.45,0,10.85140669,12.39,97.6
1,06/08/2019 01:05,31.78708333,39.77581954,10.43,0,10.8509824,12.28,97.6
1,06/08/2019 01:10,31.35116667,39.44883956,10.42,0,10.84984081,12.35,97.6
1,06/08/2019 01:15,30.91525,39.12185958,10.39,0,10.84793804,12.33,97.6
1,06/08/2019 01:20,30.47933333,38.79487961,10.38,0,10.84467245,12.3,97.6
1,06/08/2019 01:25,30.04341667,38.46789963,10.37,0,10.84087354,12.3,97.6
1,06/08/2019 01:30,29.6075,38.14091965,10.36,0,10.8372749,12.27,97.6
1,06/08/2019 01:35,29.17158333,37.81393967,10.35,0,10.83317242,12.28,97.6
1,06/08/2019 01:40,28.73566667,37.48695969,10.34,0,10.82858208,12.27,97.6
1,06/08/2019 01:45,28.29975,37.15997972,10.33,0,10.82425199,12.13,97.6
1,06/08/2019 01:50,27.86383333,36.83299974,10.31,0,10.82082445,12.19,97.6
1,06/08/2019 01:55,27.42791667,36.50601976,10.3,0,10.81674755,12.29,97.6
1,06/08/2019 02:00,26.992,36.17903978,10.31,0,10.81206076,12.11,97.6
1,06/08/2019 02:05,27.039,35.80281273,10.29,0,10.8069809,12.2,97.6
1,06/08/2019 02:10,27.086,35.42658567,10.29,0,10.80200257,12.06,97.6
1,06/08/2019 02:15,27.133,35.05035862,10.28,0,10.79663533,12.05,97.6
1,06/08/2019 02:20,27.18,34.67413156,10.26,0,10.791421,12.12,97.6
1,06/08/2019 02:25,27.227,34.29790451,10.25,0,10.78628389,12.06,97.6
1,06/08/2019 02:30,27.274,33.92167745,10.25,0,10.7807289,12.13,97.6
1,06/08/2019 02:35,27.321,33.5454504,10.24,0,10.77577288,12.17,97.6
1,06/08/2019 02:40,27.368,33.16922335,10.23,0,10.77083294,12.38,97.6
1,06/08/2019 02:45,27.415,32.79299629,10.23,0,10.76480543,12.45,97.6
1,06/08/2019 02:50,27.462,32.41676924,10.21,0,10.75898213,12.3,97.6
